Gene_id,UR1,UTI1,UR3,UTI3,UR6,UTI6,UR7,UTI7,UR14,UTI14,UR17,UTI17,UR43,UTI43,UR54,UTI54,UR56,UTI56,UR57,UTI57,UR66,UTI66,UR68,UTI68,UR86,UTI86
16327_mlaB,1032.0,309.0,828.0,432.0,1223.0,83.0,750.0,27.0,,,1017.0,137.0,997.0,162.0,1197.0,624.0,1065.0,1344.0,845.0,25.0,907.0,5.0,3364.0,40.0,1032.0,595.0
16328_mlaC,2899.0,829.0,1597.0,527.0,2251.0,135.0,1765.0,55.0,2176.0,1426.0,1780.0,132.0,2564.0,228.0,1945.0,609.0,1444.0,1041.0,1674.0,24.0,1487.0,6.0,4809.0,57.0,1695.0,639.0
16329_mlaD,737.0,391.0,1539.0,930.0,2326.0,132.0,2211.0,78.0,,,2107.0,228.0,1866.0,378.0,,,1526.0,1877.0,1343.0,41.0,1431.0,8.0,3609.0,64.0,1261.0,832.0
16330_mlaE,957.0,329.0,1471.0,588.0,1740.0,104.0,1668.0,52.0,1323.0,798.0,1186.0,108.0,1153.0,121.0,1080.0,613.0,910.0,1307.0,909.0,28.0,958.0,3.0,2295.0,54.0,907.0,423.0
16331_mlaF,1099.0,303.0,2129.0,525.0,1773.0,108.0,2420.0,39.0,1651.0,745.0,1366.0,109.0,1226.0,118.0,962.0,458.0,912.0,793.0,1130.0,20.0,1029.0,2.0,2169.0,45.0,989.0,405.0
16332_yrbG,567.0,217.0,972.0,492.0,937.0,82.0,1071.0,56.0,708.0,662.0,714.0,84.0,1060.0,155.0,859.0,466.0,630.0,1029.0,817.0,19.0,743.0,1.0,863.0,47.0,521.0,373.0
16333_kdsD,1738.0,606.0,3064.0,1247.0,3284.0,280.0,3349.0,130.0,2972.0,1798.0,,,,,2348.0,1049.0,2128.0,2527.0,,,1996.0,10.0,2452.0,148.0,1722.0,991.0
16334_kdsC,883.0,298.0,1252.0,596.0,1385.0,128.0,1823.0,43.0,1089.0,554.0,1338.0,134.0,1174.0,121.0,1036.0,606.0,1047.0,1266.0,1292.0,35.0,883.0,2.0,1640.0,49.0,944.0,521.0
16335_lptC,2528.0,1069.0,3685.0,2631.0,4401.0,507.0,5129.0,275.0,3419.0,3152.0,3363.0,503.0,3335.0,551.0,2775.0,1779.0,2855.0,4325.0,3303.0,97.0,2435.0,21.0,5336.0,205.0,2761.0,1465.0
16336_lptA,2998.0,1023.0,3743.0,2172.0,5765.0,585.0,4899.0,193.0,4064.0,3729.0,4662.0,535.0,4592.0,616.0,4211.0,1764.0,4386.0,4690.0,4524.0,94.0,3284.0,16.0,5514.0,240.0,2955.0,1506.0
16337_lptB_1,1715.0,773.0,2461.0,1843.0,3218.0,361.0,3412.0,123.0,3044.0,1953.0,3101.0,317.0,3057.0,461.0,3261.0,1494.0,2551.0,2892.0,3002.0,47.0,2428.0,10.0,3787.0,119.0,2372.0,1244.0
16338_rpoN,18431.0,2714.0,19207.0,4682.0,19126.0,1116.0,21446.0,373.0,16346.0,5777.0,13308.0,967.0,12868.0,1320.0,14211.0,4421.0,11625.0,7537.0,17085.0,208.0,12414.0,37.0,18164.0,434.0,9821.0,2926.0
16339_hpf,9594.0,694.0,15455.0,1550.0,14420.0,380.0,19852.0,170.0,14277.0,2062.0,7918.0,278.0,6736.0,338.0,8974.0,1164.0,8556.0,2055.0,14109.0,68.0,8455.0,12.0,11691.0,156.0,5304.0,939.0
16340_ptsN,3879.0,677.0,3395.0,1117.0,3568.0,224.0,3695.0,87.0,3358.0,1537.0,3042.0,297.0,4569.0,390.0,2790.0,1155.0,2474.0,1890.0,4068.0,38.0,2418.0,7.0,4534.0,107.0,2077.0,652.0
16341_glmZ-sRNA--inactivating_NTPase,2454.0,688.0,4351.0,1639.0,4174.0,363.0,4312.0,141.0,3810.0,1999.0,3375.0,345.0,3520.0,354.0,2763.0,1527.0,2606.0,2238.0,3622.0,49.0,2875.0,10.0,5503.0,121.0,2634.0,880.0
16342_ptsO,559.0,131.0,583.0,206.0,662.0,50.0,552.0,20.0,452.0,573.0,500.0,59.0,553.0,80.0,360.0,255.0,387.0,385.0,559.0,20.0,437.0,1.0,819.0,19.0,383.0,182.0
16343_hypothetical_protein,5310.0,936.0,6795.0,1417.0,2259.0,466.0,11728.0,195.0,3567.0,845.0,5426.0,93.0,6757.0,337.0,,,2032.0,1475.0,942.0,16.0,2988.0,5.0,10109.0,182.0,2051.0,390.0
16344_pbpG_2,1439.0,65.0,1041.0,201.0,1147.0,49.0,732.0,11.0,1045.0,482.0,1091.0,39.0,1553.0,91.0,1217.0,200.0,825.0,269.0,1329.0,11.0,1359.0,7.0,811.0,13.0,836.0,144.0
16345_elbB_1,,,602.0,46.0,,,,,,,520.0,11.0,,,,,,,,,490.0,0.0,,,,
16346_elbB_2,,,2309.0,197.0,,,,,,,1650.0,36.0,,,,,,,,,1513.0,0.0,,,,
16347_arcB,4829.0,896.0,7261.0,2031.0,7953.0,466.0,8733.0,110.0,7856.0,5899.0,6009.0,388.0,6861.0,511.0,8112.0,2169.0,6542.0,2894.0,7583.0,86.0,7235.0,17.0,13277.0,211.0,,
16348_coproporphyrinogen_III_oxidase,214.0,11.0,177.0,25.0,146.0,5.0,177.0,2.0,168.0,47.0,160.0,3.0,149.0,11.0,1565.0,115.0,110.0,41.0,122.0,1.0,1577.0,2.0,338.0,9.0,119.0,14.0
16349_gltB,36962.0,1222.0,36468.0,2132.0,,,25126.0,180.0,36484.0,6623.0,28538.0,413.0,34335.0,712.0,31125.0,2633.0,,,19108.0,50.0,,,22537.0,115.0,24277.0,1925.0
16350_gltD_4,11269.0,366.0,7385.0,380.0,5535.0,113.0,3610.0,71.0,5367.0,1359.0,5105.0,90.0,10240.0,231.0,7109.0,603.0,9049.0,349.0,5457.0,8.0,,,5879.0,32.0,8949.0,816.0
16351_hypothetical_protein,909.0,59.0,706.0,58.0,,,365.0,13.0,327.0,174.0,,,523.0,31.0,,,,,,,,,,,447.0,40.0
16352_tabA_1,223.0,9.0,15896.0,20.0,23224.0,45.0,13220.0,4.0,45028.0,115.0,7180.0,19.0,4475.0,42.0,19486.0,139.0,9300.0,136.0,8322.0,12.0,8252.0,2.0,308.0,23.0,4637.0,75.0
16353_nanK_2,299.0,5.0,30153.0,18.0,23778.0,22.0,26962.0,1.0,,,8970.0,11.0,5326.0,32.0,21565.0,104.0,8861.0,91.0,10683.0,3.0,10654.0,0.0,293.0,3.0,9986.0,130.0
16354_nanE,273.0,7.0,20950.0,22.0,12685.0,31.0,17555.0,4.0,12646.0,12.0,5319.0,2.0,3486.0,20.0,18774.0,86.0,6990.0,52.0,6634.0,4.0,8631.0,1.0,216.0,9.0,7464.0,39.0
16355_nanT_1,,,49663.0,34.0,,,30797.0,4.0,43466.0,26.0,15754.0,4.0,,,61557.0,236.0,11681.0,123.0,26682.0,20.0,35734.0,6.0,433.0,20.0,24207.0,79.0
16356_nanA,1502.0,21.0,109236.0,42.0,74754.0,317.0,63105.0,5.0,116865.0,45.0,55273.0,26.0,32668.0,431.0,138691.0,583.0,57485.0,702.0,66770.0,33.0,106890.0,1.0,706.0,47.0,64982.0,648.0
16357_lutR_1,1279.0,245.0,2197.0,292.0,1062.0,67.0,2583.0,25.0,1691.0,379.0,759.0,44.0,731.0,52.0,681.0,258.0,683.0,474.0,775.0,14.0,674.0,2.0,1210.0,31.0,719.0,203.0
16358_dcuD_1,121.0,3.0,140.0,5.0,,,98.0,0.0,70.0,20.0,,,,,,,,,,,,,,,,
16359_sspB,2774.0,424.0,3062.0,1092.0,1955.0,86.0,3246.0,78.0,3357.0,871.0,1744.0,105.0,2258.0,134.0,2278.0,684.0,1259.0,971.0,1779.0,18.0,1644.0,5.0,1549.0,59.0,1285.0,510.0
1635_hisB_1,1534.0,236.0,,,,,,,,,1813.0,72.0,,,,,,,,,,,,,,
16360_sspA,5777.0,1238.0,6472.0,2536.0,6714.0,401.0,6987.0,134.0,6210.0,4237.0,5037.0,392.0,5994.0,656.0,6369.0,2285.0,4461.0,4305.0,5141.0,89.0,3964.0,8.0,3539.0,179.0,4123.0,2146.0
16361_rpsI,1458.0,948.0,1589.0,1564.0,2648.0,185.0,1036.0,74.0,1196.0,2135.0,1641.0,334.0,1918.0,423.0,1502.0,874.0,3390.0,5896.0,910.0,65.0,1347.0,8.0,814.0,124.0,1284.0,1254.0
16362_rplM,9084.0,11278.0,14359.0,26728.0,24001.0,2416.0,9804.0,1491.0,10514.0,32607.0,14804.0,6181.0,17679.0,6092.0,13788.0,15881.0,13753.0,50146.0,8163.0,920.0,11606.0,163.0,7882.0,2540.0,12682.0,19190.0
16363_AFG1-like_ATPase,2082.0,311.0,3338.0,532.0,,,3617.0,57.0,2566.0,883.0,1541.0,71.0,1628.0,185.0,,,689.0,614.0,1166.0,28.0,1221.0,8.0,2317.0,58.0,1483.0,406.0
16364_yhcB,3827.0,472.0,5685.0,935.0,4154.0,140.0,7667.0,82.0,5015.0,1976.0,3988.0,189.0,5261.0,262.0,2958.0,606.0,3360.0,1410.0,4450.0,49.0,2683.0,8.0,5080.0,113.0,3180.0,713.0
16365_degQ,1394.0,137.0,1547.0,206.0,1083.0,24.0,1829.0,12.0,1205.0,368.0,444.0,24.0,866.0,74.0,677.0,108.0,610.0,234.0,766.0,5.0,554.0,1.0,1448.0,17.0,525.0,145.0
16366_degS,1575.0,166.0,2261.0,382.0,,,,,1383.0,675.0,,,,,,,,,,,,,,,,
16367_mdh_2,64329.0,432.0,70267.0,2437.0,59173.0,685.0,44104.0,141.0,64308.0,3816.0,43451.0,713.0,44606.0,1626.0,58626.0,3015.0,34309.0,2325.0,47685.0,58.0,28525.0,22.0,27586.0,304.0,26361.0,2037.0
16368_argR,2681.0,328.0,3460.0,721.0,3409.0,105.0,3636.0,38.0,3101.0,773.0,2151.0,164.0,2602.0,228.0,2843.0,841.0,1943.0,1490.0,2149.0,30.0,2125.0,7.0,3393.0,106.0,1658.0,722.0
16369_bhsA_1,1071.0,1581.0,4456.0,1565.0,1996.0,1976.0,4016.0,42.0,1539.0,5454.0,3881.0,482.0,3669.0,196.0,976.0,12634.0,2032.0,1522.0,6221.0,219.0,4042.0,24.0,5904.0,2426.0,918.0,182.0
1636_hisB_2,1252.0,169.0,,,,,,,,,878.0,33.0,,,,,,,,,,,,,,
16370_Barstar_-barnase_inhibitor-,306.0,43.0,1582.0,73.0,554.0,101.0,2276.0,4.0,1064.0,766.0,1029.0,93.0,1071.0,47.0,1081.0,440.0,872.0,82.0,1413.0,30.0,737.0,5.0,172.0,61.0,289.0,33.0
16371_aaeB_1,1116.0,823.0,2010.0,727.0,2312.0,1165.0,2334.0,30.0,2353.0,5253.0,,,1584.0,174.0,2161.0,1917.0,1895.0,409.0,2302.0,127.0,1678.0,18.0,802.0,173.0,2056.0,128.0
16372_aaeA_1,1941.0,1024.0,3942.0,668.0,3380.0,1376.0,4192.0,11.0,2714.0,6301.0,4943.0,552.0,1580.0,141.0,1890.0,2060.0,2229.0,496.0,2556.0,104.0,1690.0,19.0,873.0,229.0,2235.0,129.0
16373_efflux_system_membrane_protein,944.0,765.0,2419.0,529.0,1834.0,886.0,2601.0,17.0,1327.0,5212.0,2242.0,327.0,841.0,99.0,1142.0,1266.0,1556.0,291.0,1683.0,82.0,972.0,9.0,371.0,82.0,1675.0,82.0
16374_dmlR_3,1704.0,183.0,1553.0,216.0,1312.0,44.0,,,1344.0,498.0,1084.0,95.0,,,836.0,428.0,1209.0,757.0,1171.0,30.0,710.0,6.0,2059.0,37.0,1232.0,262.0
16375_protease_TldD,3254.0,755.0,7865.0,1347.0,7097.0,319.0,8561.0,104.0,6179.0,2132.0,5749.0,302.0,5665.0,458.0,5321.0,1402.0,4145.0,2456.0,5474.0,61.0,4347.0,18.0,4849.0,207.0,4514.0,1135.0
16376_hypothetical_protein,2377.0,625.0,3147.0,1247.0,3346.0,239.0,3502.0,106.0,2919.0,1118.0,2537.0,185.0,2768.0,332.0,2719.0,1119.0,2866.0,2110.0,2748.0,47.0,3046.0,7.0,3962.0,113.0,2496.0,725.0
16377_rng,1847.0,639.0,3138.0,1337.0,4341.0,333.0,4057.0,109.0,3292.0,1480.0,3154.0,215.0,4440.0,415.0,4346.0,1389.0,4174.0,2500.0,3419.0,58.0,2918.0,7.0,5372.0,143.0,2340.0,1005.0
16378_yhdE,1367.0,510.0,2240.0,1123.0,2060.0,183.0,2089.0,67.0,1993.0,1539.0,1622.0,194.0,1761.0,220.0,1931.0,836.0,1543.0,1517.0,1267.0,29.0,1270.0,11.0,2102.0,88.0,1058.0,813.0
16379_mreD,518.0,715.0,968.0,1141.0,1922.0,313.0,1291.0,95.0,1146.0,1379.0,1039.0,223.0,1515.0,403.0,1030.0,1019.0,1554.0,2345.0,855.0,49.0,1380.0,8.0,2965.0,153.0,613.0,684.0
16380_mreC,391.0,472.0,760.0,810.0,1242.0,192.0,1259.0,97.0,862.0,689.0,793.0,172.0,581.0,155.0,689.0,861.0,461.0,1388.0,383.0,35.0,464.0,7.0,1457.0,70.0,485.0,502.0
16381_mreB,3299.0,1600.0,6235.0,2829.0,6712.0,434.0,6381.0,206.0,5282.0,2634.0,3216.0,556.0,3200.0,523.0,3446.0,2109.0,2294.0,3717.0,2313.0,74.0,2612.0,14.0,4674.0,211.0,3204.0,2304.0
16382_csrD,1500.0,252.0,2875.0,466.0,2217.0,180.0,,,2487.0,545.0,1613.0,73.0,2039.0,177.0,1945.0,529.0,,,1983.0,21.0,,,1680.0,40.0,1265.0,429.0
16383_acuI,1676.0,58.0,1811.0,156.0,2663.0,43.0,,,1435.0,292.0,1505.0,46.0,1635.0,63.0,2063.0,154.0,1485.0,327.0,1490.0,7.0,848.0,6.0,634.0,10.0,896.0,128.0
16384_accB,7791.0,5161.0,8660.0,11643.0,11823.0,1281.0,,,9519.0,16486.0,8057.0,2531.0,11799.0,2369.0,7430.0,9717.0,4991.0,20014.0,7383.0,400.0,3957.0,102.0,14952.0,980.0,4543.0,8536.0
16385_accC,6126.0,3254.0,7975.0,11081.0,8041.0,920.0,7938.0,623.0,10012.0,14905.0,8094.0,1709.0,12087.0,1339.0,7306.0,5739.0,4338.0,11042.0,6550.0,277.0,,,12931.0,702.0,4005.0,5737.0
16386_hypothetical_protein,45.0,37.0,127.0,105.0,164.0,10.0,84.0,6.0,61.0,84.0,62.0,20.0,39.0,18.0,32.0,40.0,22.0,157.0,15.0,4.0,32.0,1.0,62.0,4.0,31.0,42.0
16387_panF,331.0,388.0,630.0,1149.0,890.0,162.0,500.0,70.0,557.0,1080.0,751.0,259.0,535.0,216.0,518.0,836.0,461.0,2350.0,434.0,38.0,,,475.0,49.0,434.0,843.0
16388_prmA,620.0,912.0,915.0,1148.0,981.0,233.0,706.0,66.0,791.0,1599.0,1231.0,438.0,1307.0,417.0,1311.0,1468.0,1195.0,3140.0,934.0,73.0,637.0,13.0,477.0,81.0,738.0,1440.0
16389_dusC_2,5236.0,10477.0,11052.0,28170.0,21654.0,2942.0,7619.0,2901.0,6140.0,33625.0,8066.0,9766.0,5270.0,5529.0,4696.0,19792.0,3785.0,67357.0,2352.0,1127.0,4164.0,213.0,3360.0,4226.0,5111.0,28043.0
16390_fis,774.0,1144.0,1693.0,2538.0,3597.0,285.0,1389.0,173.0,1371.0,7907.0,1572.0,777.0,1311.0,698.0,929.0,1981.0,696.0,4463.0,359.0,102.0,698.0,24.0,460.0,257.0,612.0,2752.0
16391_yhdJ,128.0,77.0,210.0,138.0,495.0,51.0,401.0,20.0,117.0,256.0,254.0,63.0,122.0,108.0,111.0,214.0,97.0,415.0,95.0,18.0,119.0,5.0,107.0,25.0,114.0,182.0
16392_hypothetical_protein,38.0,3.0,149.0,6.0,186.0,4.0,150.0,4.0,73.0,41.0,55.0,12.0,47.0,13.0,27.0,21.0,16.0,11.0,31.0,7.0,30.0,3.0,117.0,1.0,21.0,21.0
16393_envR,5.0,1.0,11.0,2.0,9.0,1.0,11.0,0.0,10.0,6.0,5.0,0.0,10.0,3.0,9.0,4.0,10.0,15.0,6.0,4.0,11.0,5.0,28.0,0.0,6.0,1.0
16394_acrE,33.0,13.0,23.0,19.0,41.0,10.0,42.0,1.0,24.0,30.0,32.0,2.0,47.0,11.0,19.0,37.0,16.0,64.0,14.0,2.0,24.0,0.0,57.0,2.0,29.0,23.0
16396_hypothetical_protein,6.0,1.0,13.0,1.0,,,8.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,
16397_hypothetical_protein,25.0,16.0,47.0,8.0,26.0,4.0,31.0,0.0,53.0,48.0,28.0,5.0,,,0.0,0.0,22.0,3.0,72.0,0.0,6.0,0.0,634.0,1.0,7.0,3.0
16398_aapJ,517.0,9.0,784.0,11.0,353.0,1.0,,,317.0,20.0,213.0,5.0,303.0,18.0,0.0,0.0,227.0,15.0,322.0,6.0,230.0,3.0,231.0,3.0,49.0,25.0
16399_glnM_1,152.0,8.0,249.0,10.0,145.0,3.0,203.0,2.0,132.0,11.0,76.0,9.0,89.0,8.0,95.0,16.0,101.0,17.0,125.0,3.0,100.0,1.0,110.0,5.0,71.0,23.0
16400_yhdY,123.0,4.0,268.0,25.0,258.0,7.0,351.0,2.0,243.0,38.0,162.0,7.0,150.0,5.0,,,190.0,56.0,174.0,3.0,162.0,2.0,131.0,2.0,98.0,13.0
16401_glnQ_1,895.0,7.0,839.0,55.0,758.0,5.0,832.0,9.0,641.0,128.0,530.0,7.0,409.0,20.0,506.0,22.0,619.0,46.0,468.0,4.0,291.0,3.0,236.0,1.0,253.0,24.0
16402_UDP-3-O--3-hydroxymyristoyl-_glucosamine_N-acyltransferase,1521.0,105.0,4099.0,340.0,1926.0,76.0,4028.0,33.0,2590.0,696.0,1314.0,46.0,,,1543.0,184.0,1978.0,472.0,1807.0,9.0,1145.0,3.0,2504.0,27.0,1024.0,152.0
16403_hypothetical_protein,374.0,107.0,556.0,184.0,1308.0,49.0,595.0,10.0,774.0,732.0,939.0,102.0,236.0,71.0,412.0,241.0,422.0,334.0,189.0,14.0,407.0,4.0,536.0,20.0,452.0,204.0
16404_aroE,1716.0,408.0,2505.0,767.0,5905.0,165.0,3174.0,59.0,3355.0,2171.0,5142.0,390.0,1583.0,359.0,2192.0,939.0,2461.0,1845.0,1330.0,32.0,2130.0,12.0,3132.0,128.0,2757.0,1014.0
16405_tsaC,352.0,148.0,962.0,229.0,2033.0,73.0,1143.0,29.0,932.0,627.0,1123.0,95.0,371.0,67.0,864.0,365.0,651.0,612.0,213.0,4.0,826.0,3.0,1077.0,37.0,,
16406_topA_1,4488.0,673.0,7298.0,1407.0,13104.0,353.0,7564.0,113.0,4933.0,2322.0,6614.0,353.0,2791.0,333.0,7521.0,2263.0,4285.0,3453.0,1114.0,35.0,5348.0,10.0,5827.0,196.0,3968.0,1088.0
16407_hypothetical_protein,3596.0,355.0,8110.0,688.0,4772.0,214.0,8742.0,103.0,8404.0,2261.0,4389.0,162.0,5571.0,534.0,5922.0,1260.0,6979.0,2813.0,191.0,18.0,5663.0,9.0,3515.0,94.0,5108.0,754.0
16408_hypothetical_protein,1811.0,191.0,4753.0,352.0,4188.0,102.0,6874.0,26.0,5900.0,880.0,3656.0,84.0,3510.0,224.0,3891.0,447.0,5290.0,1390.0,247.0,7.0,3624.0,5.0,2595.0,44.0,,
16409_def,3212.0,1233.0,6658.0,3595.0,6207.0,454.0,6844.0,420.0,5603.0,7424.0,3946.0,530.0,4304.0,933.0,3955.0,2013.0,2982.0,4019.0,4518.0,85.0,3158.0,16.0,3919.0,268.0,3054.0,2063.0
16410_fmt,2891.0,1639.0,3697.0,2312.0,5019.0,457.0,5004.0,307.0,3088.0,3868.0,3694.0,627.0,3477.0,1081.0,3070.0,2890.0,2126.0,4091.0,3314.0,105.0,2389.0,28.0,3113.0,252.0,2893.0,2907.0
16411_rsmB,747.0,840.0,1163.0,1475.0,2052.0,386.0,1315.0,137.0,1503.0,2346.0,1912.0,310.0,1587.0,652.0,1644.0,2298.0,1754.0,3486.0,1489.0,76.0,1250.0,13.0,1178.0,112.0,1060.0,928.0
16412_trkA,1018.0,395.0,1408.0,996.0,1253.0,163.0,1504.0,107.0,1444.0,2070.0,1117.0,130.0,1467.0,354.0,1255.0,908.0,1259.0,1395.0,1139.0,38.0,816.0,8.0,963.0,59.0,650.0,643.0
16413_mscL,695.0,77.0,5812.0,937.0,2728.0,57.0,8530.0,101.0,4437.0,1215.0,3165.0,118.0,4294.0,209.0,3581.0,386.0,3395.0,1266.0,4358.0,25.0,3520.0,1.0,2108.0,76.0,1675.0,572.0
16414_arfA,1487.0,111.0,1646.0,229.0,1525.0,48.0,,,650.0,307.0,522.0,38.0,497.0,114.0,659.0,155.0,710.0,489.0,424.0,10.0,575.0,3.0,1227.0,20.0,490.0,172.0
16415_zntR,1375.0,128.0,992.0,163.0,774.0,60.0,1017.0,10.0,834.0,324.0,612.0,28.0,664.0,121.0,1030.0,186.0,622.0,311.0,618.0,5.0,781.0,4.0,1473.0,20.0,498.0,134.0
16416_hypothetical_protein,1561.0,215.0,1958.0,485.0,1436.0,82.0,1807.0,48.0,1683.0,854.0,1046.0,76.0,931.0,209.0,1659.0,417.0,1047.0,796.0,1179.0,7.0,1268.0,4.0,3427.0,45.0,833.0,241.0
16417_rplQ,2167.0,1813.0,1587.0,3590.0,2523.0,498.0,1068.0,208.0,1185.0,4272.0,3148.0,1044.0,3534.0,950.0,2601.0,2663.0,2905.0,8616.0,1647.0,135.0,2451.0,23.0,1991.0,403.0,2796.0,2919.0
16418_rpoA,25233.0,37457.0,28254.0,83233.0,40932.0,9595.0,24423.0,5500.0,27154.0,114073.0,47922.0,18609.0,48105.0,19436.0,37237.0,52291.0,42497.0,160563.0,26377.0,2460.0,34672.0,499.0,31173.0,6547.0,46751.0,52666.0
16419_rpsD,23020.0,55934.0,40927.0,138335.0,76808.0,16299.0,42824.0,9801.0,45622.0,257500.0,77573.0,29821.0,71040.0,39147.0,56261.0,79901.0,72743.0,263154.0,44260.0,4458.0,55089.0,753.0,47786.0,10818.0,76741.0,98281.0
16420_rpsK,9558.0,19193.0,14867.0,44576.0,33989.0,6392.0,13030.0,2885.0,13817.0,54626.0,22481.0,9524.0,20414.0,10860.0,18699.0,29881.0,20947.0,86307.0,14152.0,1397.0,18877.0,294.0,13656.0,3136.0,23480.0,29209.0
16421_rpsM,8913.0,17811.0,15854.0,39869.0,25926.0,4163.0,12703.0,2002.0,12609.0,54402.0,19826.0,8369.0,20134.0,8993.0,16574.0,23431.0,18099.0,71877.0,12852.0,1335.0,16425.0,268.0,12601.0,2726.0,20433.0,23354.0
16422_rpmJ,2946.0,3386.0,3391.0,6980.0,4132.0,1062.0,2599.0,399.0,3013.0,14079.0,4362.0,1041.0,5229.0,1923.0,3961.0,4502.0,4102.0,13813.0,3935.0,191.0,4396.0,30.0,2867.0,398.0,4446.0,4830.0
16423_preprotein_translocase_subunit_SecY,18586.0,45516.0,22567.0,100629.0,33798.0,14886.0,,,21788.0,179054.0,,,48719.0,27412.0,46464.0,66783.0,55328.0,197120.0,45389.0,3151.0,51190.0,525.0,42082.0,6447.0,,
16424_rplO,8324.0,15883.0,7977.0,26607.0,10703.0,2824.0,5663.0,1236.0,7021.0,49233.0,15188.0,4819.0,23913.0,8001.0,17032.0,16101.0,21397.0,50568.0,17859.0,1034.0,15962.0,109.0,14871.0,1431.0,17707.0,15971.0
16425_rpmD,4449.0,6038.0,2589.0,8676.0,3278.0,1157.0,1788.0,484.0,2178.0,19215.0,4763.0,1465.0,6808.0,2246.0,5745.0,5775.0,6615.0,15079.0,4826.0,305.0,4900.0,58.0,4684.0,419.0,5370.0,5152.0
16426_rpsE,12801.0,21936.0,10234.0,40746.0,11736.0,4412.0,7781.0,2468.0,9908.0,63287.0,18425.0,6651.0,22126.0,8694.0,18220.0,20642.0,22786.0,66175.0,16819.0,1075.0,17007.0,168.0,15451.0,2190.0,17153.0,18187.0
16427_rplR,3932.0,6775.0,4827.0,15633.0,7279.0,1663.0,4202.0,911.0,5324.0,28885.0,11269.0,3043.0,12470.0,3475.0,11239.0,9103.0,11713.0,27100.0,9319.0,387.0,,,8156.0,982.0,8857.0,7711.0
16428_rplF,6497.0,20913.0,8392.0,43465.0,14970.0,4733.0,8131.0,2385.0,10149.0,59653.0,21097.0,7651.0,23548.0,9033.0,20360.0,27423.0,22200.0,83021.0,14054.0,1283.0,14939.0,223.0,15687.0,2596.0,17248.0,23855.0
16429_rpsH,10966.0,18146.0,12837.0,39270.0,24936.0,6685.0,14882.0,2547.0,17404.0,69356.0,30647.0,6684.0,27798.0,9472.0,23937.0,23927.0,26988.0,70485.0,17713.0,997.0,18735.0,158.0,18722.0,2237.0,19397.0,24121.0
16430_rpsN,5736.0,8162.0,4857.0,18691.0,8539.0,2848.0,4686.0,1357.0,5689.0,24110.0,9685.0,3292.0,10270.0,3794.0,8809.0,10875.0,8627.0,30801.0,5922.0,574.0,6364.0,92.0,6442.0,1240.0,7014.0,8640.0
16431_rplE,11961.0,18743.0,16319.0,39157.0,27558.0,4741.0,14904.0,1980.0,19067.0,56497.0,27353.0,6527.0,26719.0,9373.0,22737.0,25344.0,23468.0,71676.0,16948.0,1055.0,16981.0,145.0,17320.0,2146.0,19278.0,23665.0
16432_rplX,9442.0,23194.0,18506.0,59096.0,28757.0,6446.0,16913.0,3299.0,21490.0,128405.0,24815.0,12545.0,24898.0,14334.0,21395.0,34905.0,21947.0,104774.0,15785.0,1680.0,16293.0,331.0,17483.0,4512.0,19975.0,33461.0
16433_rplN,10453.0,14882.0,18112.0,38258.0,35487.0,6464.0,22502.0,3755.0,22179.0,72123.0,28723.0,7066.0,25061.0,9171.0,25129.0,28106.0,28141.0,79337.0,18263.0,1220.0,20813.0,247.0,21013.0,2672.0,23037.0,28942.0
16434_rpsQ,1673.0,3050.0,1531.0,6369.0,2028.0,923.0,1103.0,315.0,1006.0,9412.0,2345.0,1162.0,2852.0,1540.0,2062.0,2968.0,2780.0,12471.0,2301.0,165.0,2617.0,21.0,2041.0,453.0,2728.0,2777.0
16435_rpmC,1240.0,1537.0,1213.0,2437.0,1156.0,291.0,542.0,101.0,692.0,6918.0,1594.0,427.0,2497.0,835.0,1705.0,1718.0,1992.0,4827.0,1612.0,67.0,1984.0,9.0,1468.0,115.0,2059.0,1295.0
16436_rplP,15887.0,29840.0,16489.0,74372.0,20510.0,5849.0,10493.0,2472.0,11987.0,147460.0,28238.0,10608.0,39096.0,19600.0,30025.0,44152.0,37048.0,129390.0,28394.0,1892.0,34787.0,346.0,25008.0,3652.0,34183.0,43769.0
16437_rpsC,11314.0,29714.0,14120.0,64936.0,18240.0,7394.0,8569.0,2751.0,11266.0,113248.0,27276.0,10216.0,37255.0,17041.0,28252.0,38589.0,37388.0,112679.0,26355.0,1628.0,30786.0,273.0,23465.0,3528.0,31798.0,32516.0
16438_rplV,9387.0,15584.0,6953.0,35479.0,9127.0,3763.0,4071.0,1584.0,5781.0,55242.0,14755.0,6209.0,19478.0,8158.0,15552.0,18467.0,18203.0,56857.0,11862.0,877.0,13234.0,182.0,11234.0,2452.0,13772.0,15327.0
16439_rpsS,4541.0,10125.0,3349.0,25748.0,4937.0,3095.0,2029.0,1409.0,3323.0,34695.0,8097.0,4082.0,9297.0,5520.0,8636.0,12989.0,10274.0,42420.0,6203.0,603.0,7665.0,108.0,6731.0,1411.0,9220.0,11296.0
16440_rplB,6476.0,14988.0,6592.0,34638.0,10683.0,4369.0,2873.0,1002.0,7130.0,34263.0,15261.0,4645.0,17993.0,7329.0,14456.0,19695.0,16656.0,59071.0,10620.0,793.0,12135.0,109.0,10596.0,1581.0,,
