"","UR1","UTI1","UR3","UTI3","UR6","UTI6","UR7","UTI7","UR14","UTI14","UR17","UTI17","UR43","UTI43","UR54","UTI54","UR56","UTI56","UR57","UTI57","UR66","UTI66","UR68","UTI68","UR86","UTI86"
"15818_bglH_1",459,26,882,57,95,5,1007,7,642,97,99,2,452,19,316,79,498,132,75,7,315,2,267,17,303,33
"15819_hycI",762,23,596,44,379,7,608,5,527,155,2130,19,813,18,441,46,350,58,785,4,420,3,314,17,843,89
"15820_Formate_hydrogenlyase_maturation_protein_HycH",128,11,217,37,157,7,94,1,125,69,705,3,306,7,89,13,150,17,161,1,127,3,63,2,300,25
"15821_hycG_2",155,24,400,107,168,9,223,3,289,199,1616,15,409,4,178,23,217,31,432,2,238,0,83,9,543,33
"15822_nqo9",67,4,243,55,85,4,81,1,99,117,868,2,309,3,65,11,151,9,187,2,129,0,40,4,278,7
"15824_hycD",20,1,130,11,46,2,34,0,60,57,617,2,99,3,39,7,79,9,66,0,79,1,16,2,244,3
"15825_hyfB_4",64,3,317,34,124,4,100,2,111,30,1916,5,193,2,62,22,117,8,192,5,197,4,48,4,671,20
"15827_hycA",50,2,418,91,153,10,182,0,191,176,2950,5,231,2,36,6,399,12,179,1,627,0,11,5,1723,2
"15828_hydrogenase_nickel_incorporation_protein",496,38,861,91,487,20,394,6,402,226,2790,13,624,14,232,85,514,118,376,3,670,0,298,3,1460,49
"15829_hypB",897,31,1119,117,410,24,597,5,474,140,1620,6,464,7,136,34,275,81,245,5,375,2,172,4,537,15
"15830_hypC_1",65,2,81,5,54,0,36,0,38,10,178,0,49,1,19,4,29,9,28,0,41,0,16,0,99,1
"15831_hypD",665,35,753,53,596,26,473,6,406,96,1556,9,540,15,169,42,313,128,322,2,362,0,245,8,1005,59
"15832_hypE",348,20,868,78,884,33,553,5,504,54,1337,13,541,16,225,85,446,169,346,3,373,2,180,8,536,44
"15834_hypothetical_protein",657,151,1844,232,561,37,879,6,1948,1910,323,6,484,57,222,27,394,50,516,2,391,1,201,10,443,52
"15836_mutS",2254,891,2420,1844,7694,578,2299,90,3289,2739,4776,667,5112,662,3056,1234,7760,7480,3268,87,2579,29,3854,187,2928,1787
"15837_pphB",46,12,364,69,322,14,343,3,122,63,171,35,193,23,185,78,145,147,69,6,174,2,216,10,70,38
"15848_rpoS",14535,776,16632,1192,7850,199,17038,106,16327,2558,11648,203,15909,816,8351,827,12057,2003,12634,47,8225,7,6598,111,5227,937
"15850_pcm",1342,327,1625,623,1742,136,1778,44,1735,1129,1704,107,1797,210,1868,571,1840,1128,1751,24,1490,6,1999,53,1296,439
"15852_truD",1350,342,1722,730,1535,95,1685,49,2145,1062,1791,99,1618,154,1579,512,1707,1155,1574,18,1116,1,1929,40,982,503
"15853_ispF",535,285,871,644,1005,78,965,30,982,973,721,86,719,80,566,320,668,877,478,15,393,6,1053,30,382,353
"15855_ftsB",1336,1116,3022,2308,3662,307,3645,126,2645,3279,2144,388,1974,458,2413,2176,2100,4049,1787,85,1665,22,4419,172,1940,1639
"15856_ygbE",608,466,785,530,983,150,979,15,705,1084,1045,113,2097,87,700,822,558,319,2425,38,507,8,7863,105,634,160
"15857_cysC",105,13,72,4,56,6,53,3,58,17,53,2,67,5,59,22,62,23,64,1,82,0,94,3,43,9
"15858_cysN",717,39,468,48,251,46,389,6,516,86,318,15,376,61,521,131,304,113,321,2,480,6,350,8,297,55
"15859_cysD",137,14,238,21,199,122,275,11,321,124,171,31,219,149,190,75,161,122,175,3,154,2,393,20,191,40
"15863_small_toxic_polypeptide",182,2,134,2,509,5,103,0,84,4,534,4,564,19,1197,14,638,25,444,3,678,0,171,12,149,14
"15864_cysH",61,11,361,95,106,18,362,12,279,117,152,12,243,17,217,81,251,118,224,2,224,0,511,12,247,64
"15866_cysJ_1",88,7,120,24,175,42,119,4,106,27,174,17,174,22,150,89,100,93,144,2,99,3,156,5,158,35
"15867_queD",391,476,578,483,592,104,475,42,193,1010,175,111,172,100,144,540,62,713,107,17,145,4,489,70,170,306
"15881_eno",16240,9158,24593,35894,37602,4812,27517,2096,26833,46240,27507,4361,32362,10693,29612,22017,30612,50178,37520,934,25773,176,33123,2027,17215,21211
"15882_pyrG",10062,5038,15894,14150,16738,2094,17649,1142,17998,18465,10188,1945,12053,2522,11227,10656,9893,24200,10916,380,8558,67,13195,916,7883,7999
"15883_mazG",3221,555,3635,697,2280,113,3489,73,2569,1456,2594,128,2455,224,2352,520,4583,1968,2574,27,1879,8,2634,58,1934,452
"15893_cysJ_2",895,65,853,91,592,25,1055,24,877,195,575,31,637,40,449,75,393,179,736,3,463,2,757,4,504,105
"15894_truC",263,116,528,343,664,57,536,31,374,548,243,88,365,79,239,308,130,502,112,13,189,6,256,31,143,289
"15895_hypothetical_protein",238,96,507,228,606,84,231,14,182,219,144,56,159,48,125,201,115,535,93,21,56,2,237,26,131,260
"15896_SecY_interacting_protein_Syd",1564,337,2384,796,1936,143,2296,89,1381,1324,1281,246,1443,259,1210,758,1138,1549,1240,41,948,6,1687,113,1353,636
"15897_queF",1295,320,2232,740,2238,101,2157,62,1858,1430,1496,205,1570,215,1358,533,1326,1593,1238,22,1072,11,2284,88,1286,657
"15899_sdaC",1049,710,1362,2739,1562,155,935,292,893,481,1186,757,1704,1113,223,542,965,12579,911,129,573,28,842,139,557,3431
"15902_fucO",7180,14,6358,23,6569,27,7234,3,3407,47,2372,8,1174,168,5390,26,5227,187,2477,1,3140,1,156,6,2213,64
"15903_fucA_2",3798,3,3391,11,57,2,4557,4,1757,12,1590,2,680,139,3361,19,4514,95,1695,0,2103,1,83,2,1162,25
"15904_fucP",261,5,990,3,186,7,801,1,212,8,75,2,31,18,153,10,125,29,50,1,455,1,18,0,76,1
"15905_fucI",774,9,2070,32,572,16,1819,3,522,33,194,2,164,65,245,13,285,90,163,1,398,2,96,3,156,17
"15906_fucK",1289,15,4324,73,1277,23,4287,9,2266,211,1085,13,1016,81,1190,46,834,133,1280,7,1139,3,636,9,708,79
"15907_fucU",1115,19,3124,61,2505,26,2019,2,2268,147,1901,10,2939,179,1818,62,1816,197,2156,2,1672,3,1411,7,1494,118
"15908_glpR_1",1498,22,1866,59,904,23,1544,4,1453,137,801,11,891,57,920,62,681,126,710,3,606,1,812,1,685,72
"15909_rlmM",2014,382,2087,584,2372,143,1957,39,1897,964,1848,191,1735,169,1681,608,1761,1794,1694,41,1394,7,1517,68,1375,654
"15910_hypothetical_protein",357,114,855,347,897,80,745,21,658,431,577,89,628,93,546,338,531,1093,615,14,431,4,641,30,437,268
"15911_gcvA",1541,267,1360,458,1489,156,1525,57,1719,1208,1229,134,1756,119,1122,478,951,744,1333,23,878,6,1565,52,1050,333
"15912_ygdR_1",269,36,1876,35,290,4,2061,4,914,56,472,3,1660,13,328,17,484,65,957,2,451,1,736,5,121,11
"15914_csdE",418,95,461,132,666,29,505,18,381,141,367,31,477,31,385,162,330,256,375,8,336,2,548,21,306,137
"15916_mltA",2950,995,5625,2209,3867,193,4731,172,4055,3215,2403,327,1938,529,2243,1505,1333,2733,1193,64,1764,25,2257,135,1641,1377
"15917_amiC",871,274,2080,468,3078,235,2376,48,1953,592,1067,111,939,121,1145,697,1245,1461,790,33,908,2,2472,87,867,593
"15922_ptrA",1504,437,2242,833,4154,396,2172,72,1842,1061,2365,201,2733,342,2166,749,2325,1667,2431,42,1931,12,3810,75,1731,759
"15923_recC",1755,372,2703,974,3320,229,2550,64,3087,1723,2950,237,2924,286,2306,811,2913,1941,2986,33,2064,12,3979,100,2390,768
"15924_hypothetical_protein",145,23,228,70,298,30,347,12,282,65,247,14,199,17,219,63,223,146,246,0,182,0,373,15,216,46
"15925_hypothetical_protein",39,0,68,11,56,3,63,1,53,6,38,2,28,2,30,5,21,15,41,0,39,0,32,2,34,6
"15928_thyA",1737,769,1807,1618,2639,317,2377,130,1703,1983,3133,437,2768,544,2712,1439,1895,1977,2198,51,2142,13,4483,185,2198,1423
"15930_ptsI_3",3062,651,5129,1365,4207,303,6593,101,4943,2470,4780,264,4930,480,4133,1288,3145,1959,4593,63,4041,14,4585,157,3937,1110
"15932_hypothetical_protein",6,3,29,1,22,2,47,1,17,2,13,1,11,1,17,0,9,3,19,0,10,0,11,0,20,3
"15933_mutH",578,88,730,137,466,35,713,5,464,144,301,14,293,23,317,124,291,198,205,3,249,1,387,13,335,83
"15934_Integral_membrane_protein_TerC_family_protein",397,219,906,416,1106,53,1016,30,427,318,360,53,361,89,345,400,291,714,279,11,395,4,513,39,351,275
"15935_ygdR_2",352,23,945,42,378,12,727,2,858,141,339,7,533,18,456,16,305,63,589,4,381,3,925,3,170,20
"15936_yhdN",4572,259,5060,406,5525,116,5392,54,5421,455,6304,86,5348,230,5862,648,5362,732,6280,24,4252,9,5679,50,5394,474
"15937_lplT",328,70,404,79,264,20,503,5,456,110,273,12,1135,119,215,68,369,152,210,4,197,3,181,4,128,48
"15938_aas",1119,257,1772,340,1784,78,1885,32,1583,606,1209,54,3412,306,1030,390,1090,622,973,10,786,5,1687,30,931,295
"15939_galR",2614,446,4598,586,2475,137,4806,49,4189,778,2300,78,2080,143,1557,641,2272,785,2389,27,1927,3,1622,81,2109,293
"15940_lysA",4443,34,1842,49,20015,380,769,16,22336,818,4563,12,18550,84,48791,291,7389,202,23314,9,2466,3,581,8,2128,197
"15941_cmpR_2",419,47,535,84,380,22,392,6,320,93,282,18,248,23,275,106,190,124,287,2,229,1,300,10,217,48
"15942_Aspartate_racemase",1103,37,1265,77,1767,27,1238,6,974,223,882,34,1208,59,1083,78,1010,134,1070,12,1203,1,1270,13,1136,116
"15943_araE",8940,137,21773,274,18571,96,16507,45,29573,351,22731,63,9658,331,277,23,19985,378,29341,11,33914,8,567,32,296,23
"15944_kduD_2",10661,21,12776,38,1700,18,4625,7,1758,82,1633,5,2295,27,1505,36,4612,65,1000,5,1736,1,159,0,988,44
"15945_kduI",16965,20,18691,25,1503,19,4460,0,1927,50,1721,14,2001,33,1495,48,5642,79,1068,5,1825,3,185,4,1405,21
"15946_thlA",3303,57,1004,18,1311,12,1385,2,2763,100,914,7,1233,51,3668,34,1140,59,1630,4,1962,3,312,4,367,44
"15998_ndhS",264,3,269,3,419,1,162,1,196,9,394,16,280,16,283,7,428,20,370,3,132,1,65,1,85,3
"15999_Limonene_hydroxylase",3266,23,5971,111,2221,26,4392,17,4430,191,1791,29,1526,118,2255,92,1860,168,1333,10,3227,7,537,14,1581,41
"16000_argF",138,0,168,3,151,6,86,0,77,8,89,3,84,9,40,11,137,24,53,6,107,3,63,0,59,6
"16001_ygeX",59,3,105,11,80,5,47,0,58,12,55,2,46,4,49,8,62,29,40,1,46,0,35,0,41,2
"16002_argE_1",114,17,200,41,258,15,178,3,191,44,193,5,228,13,178,33,286,46,194,6,215,2,157,4,123,25
"16003_hyuA",79,2,123,15,77,4,92,1,95,18,106,2,102,12,113,25,117,25,114,6,85,2,84,2,95,19
"16004_arcC1_1",221,12,474,76,259,4,449,6,370,123,288,16,352,27,315,75,342,124,384,8,348,4,229,14,318,47
"16007_mocA",132,0,363,24,72,1,563,3,243,34,47,2,40,5,63,4,38,20,42,0,68,1,41,0,39,5
"16010_cdhB",38,8,56,15,50,4,85,1,50,19,58,2,67,7,52,13,49,27,51,3,36,3,87,4,39,8
"16011_xdhA_3",385,42,661,96,564,26,591,9,555,139,409,23,482,46,449,130,372,172,469,18,461,7,559,21,436,104
"16012_xanQ",119,3,238,16,185,5,312,2,208,41,137,5,135,6,92,9,126,40,105,6,84,3,104,3,54,17
"16013_guaD",369,14,766,58,532,15,842,5,756,149,422,12,396,29,369,40,398,85,490,7,272,4,271,2,215,33
"16014_yjcD_1",585,524,800,887,821,156,884,47,899,732,253,55,227,87,761,638,603,773,607,22,436,8,63,45,375,298
"16017_uacT",22,2,56,3,41,0,43,0,45,6,23,2,15,1,29,3,25,7,10,3,12,2,15,0,7,0
"16018_hypothetical_protein",3,0,9,1,11,0,12,0,5,0,1,3,7,0,3,0,9,6,4,0,1,0,7,0,5,2
"16019_idi",262,76,812,103,376,64,1090,2,412,78,731,22,873,41,448,174,709,214,809,6,613,1,329,32,259,55
"16020_lysS",8776,3144,8703,6092,10035,779,12471,338,8181,7984,13234,1032,12962,1627,4531,1603,8819,8986,7615,175,6553,34,6954,466,7125,3583
"16023_dsbC",1350,446,1751,695,1916,216,1760,64,1959,1136,1908,131,1979,241,1475,738,1370,1484,1634,28,1059,6,1958,62,1078,508
"16024_xerD_1",2713,784,2985,1187,2750,291,2930,94,2436,1501,2146,176,2149,247,1949,1106,1579,2116,1836,34,1495,3,2907,116,1521,635
"16025_isiB",1478,303,1663,370,1641,56,1807,26,1120,767,976,53,1100,108,906,335,872,623,893,16,712,5,1335,33,806,336
"16027_cptB",270,70,524,110,548,38,475,12,487,122,404,42,590,14,574,130,341,312,559,4,453,1,338,11,439,137
"16028_ygfZ",3848,717,6173,1778,4463,306,6908,120,5730,2736,3563,132,4629,250,3059,744,3135,1893,4086,37,2212,8,4555,102,2385,648
"16029_hemolysin-III_related",2408,175,2805,214,3018,73,3821,31,2807,307,1758,44,1411,163,2330,515,2217,547,2159,24,2309,4,3423,36,2002,260
"16030_hypothetical_protein",529,133,1216,327,1210,43,1436,30,1735,1139,768,58,707,86,627,209,996,527,767,8,524,4,899,44,683,319
"16031_bglA_1",1401,824,3510,1752,4966,412,3540,131,3360,2091,3912,364,5058,578,4162,1613,3090,3495,4303,64,3343,19,5391,160,3072,1429
"16033_gcvP",14489,353,17013,745,14205,212,13173,51,15385,1414,9529,64,7108,336,16531,720,10309,664,10457,10,9816,5,1305,53,8996,871
"16034_gcvH",6431,96,5874,162,4342,55,4797,16,4816,685,5108,37,3570,90,6893,184,3946,280,6223,4,3613,0,543,27,2276,128
"16035_gcvT",18624,306,23611,710,16782,196,13695,46,24386,2492,17962,136,12825,385,29964,1161,11944,857,21049,15,13567,3,1935,58,8034,629
"16036_ubiI",1127,274,1589,578,1154,91,1472,44,1281,586,1072,86,1125,80,1612,468,1262,1022,1269,18,1115,4,1737,58,876,292
"16037_ubiH",1060,177,835,314,969,72,667,25,712,201,952,82,1190,35,1155,442,1015,817,1127,15,832,3,796,28,630,217
"16038_pepP",3453,754,3465,1065,3691,243,2766,75,3051,1163,3280,177,3876,274,2672,926,2866,1990,3923,28,2503,4,3410,101,2568,800
"16039_hypothetical_protein",4269,1472,5396,2771,5914,560,6222,233,5260,4217,4979,448,4866,613,3670,1875,4581,5167,4743,85,3490,18,5363,188,3632,1838
"16040_zapA",3821,1317,6916,2418,5198,467,7293,275,6669,3537,3928,688,6645,646,5149,2574,4510,5121,5544,157,3950,29,8470,356,3974,2094
"16041_5-formyltetrahydrofolate_cyclo-ligase_family_protein",1415,220,1129,198,750,94,880,23,302,135,1015,195,712,117,1168,776,215,232,953,31,901,5,1609,85,263,93
"16042_serA",11729,323,17657,452,13855,112,19006,63,17283,1369,15269,155,13336,478,10494,441,12840,754,8988,9,10076,9,7298,65,12494,1301
"16043_rpiA",3692,494,4950,1767,7438,412,5730,210,5081,3936,6495,689,7642,740,6702,1287,7591,3958,7967,77,5217,40,8786,373,7625,3048
"16045_iciA",1798,91,1995,121,1852,54,2468,21,1340,286,2083,56,2319,103,1413,208,1295,311,1664,11,1254,6,2098,24,1913,216
"16051_26_kDa_periplasmic_immunogenic_protein_precursor",4414,147,6473,464,3349,60,6820,35,6373,872,3123,69,4851,219,4937,425,3061,1209,3404,8,1717,4,3986,35,1479,340
"16052_argO",1209,24,2006,259,3090,62,2153,14,2173,299,2255,34,1741,83,2038,230,2346,730,1645,17,1714,1,1568,19,1419,168
"16053_mscS",3713,263,11909,2036,9333,161,12518,73,6704,1529,6849,163,10873,383,4097,755,6715,2797,6111,39,4401,4,8384,106,3669,850
"16054_fbaA",7490,6696,14965,19271,11257,1899,10286,766,9908,13243,12260,2432,16153,4602,11243,6756,12761,21453,16436,314,7816,67,22092,1313,7518,7495
"16055_pgk",5175,6762,11985,11322,13292,2117,10703,1113,10863,17917,10084,1828,11017,4608,10590,6885,11718,21963,14088,221,8857,85,10373,815,8117,8148
"16056_epd",2259,1215,3646,1712,3608,561,2774,161,2886,3021,2179,421,2966,938,3190,2598,2676,4427,2163,68,3214,29,3448,231,2368,2017
"16057_hypothetical_protein",64,0,38,5,29,0,5,1,11,0,26,0,24,1,6,0,15,1,7,3,16,0,18,0,18,1
"16060_ecfA1_1",76,2,81,5,107,6,39,0,39,11,40,1,29,5,31,9,39,10,46,1,29,1,31,0,51,6
"16061_ecfA1_2",57,8,94,13,181,12,105,0,82,10,98,1,69,12,57,19,102,24,111,3,45,2,109,4,73,12
"16063_mtlR_1",724,67,934,141,734,19,915,14,833,270,1114,92,498,58,823,295,542,274,1110,18,768,7,513,28,882,325
"16065_adhT",61,4,132,15,132,5,161,0,73,13,48,1,52,2,52,7,83,22,29,1,39,2,35,0,23,5
"16066_mtlA_1",74,4,216,15,219,3,166,2,95,19,58,8,38,6,86,19,108,30,53,3,101,3,43,3,32,11
"16067_cmtB",43,0,132,0,88,0,149,0,54,2,21,0,16,1,21,0,77,1,21,4,37,0,5,1,9,2
"16069_loiP_1",1432,251,1742,383,998,59,1935,24,1770,970,1007,102,1425,127,1188,227,868,358,1353,13,1029,7,3090,25,800,279
"16078_hypothetical_protein",37,5,117,20,127,3,124,0,52,24,94,16,147,23,57,23,36,36,58,6,56,3,175,4,39,15
"16080_hypothetical_protein",27,1,55,36,114,9,91,2,47,31,50,15,41,3,63,28,59,64,30,1,52,0,28,8,57,22
"16081_metK",20729,2588,27286,7748,37283,880,20390,207,55001,14848,44721,1000,72396,813,41940,2242,39996,10203,57185,126,18342,42,2411,525,7482,5351
"16083_hypothetical_protein",309,48,412,130,307,57,208,3,146,87,216,45,90,24,362,232,85,235,242,12,421,1,202,26,334,106
"16084_endA",212,335,359,521,367,108,226,35,194,414,143,67,126,107,122,620,88,1046,116,17,183,3,374,55,259,420
"16085_rsmE",740,219,1419,568,1552,176,1413,40,1112,620,1020,93,989,102,813,530,673,849,782,25,707,2,1274,47,782,294
"16087_hypothetical_protein",997,261,1834,696,1087,169,2447,88,1437,770,1635,134,1387,203,1268,712,1197,1358,1116,17,1231,9,2801,68,1325,571
"16088_yqgF",258,54,436,202,387,63,601,9,219,135,768,61,564,127,381,444,467,801,440,18,475,1,1279,34,610,351
"16090_hypothetical_protein",1327,242,2290,818,2025,130,2229,57,1485,1132,1226,102,1424,177,1153,491,793,1151,1049,15,845,1,1712,49,886,435
"16091_YGGT_family_protein",280,85,727,398,676,66,984,45,714,294,627,55,617,89,495,340,337,643,422,11,371,7,879,20,438,279
"16092_hypothetical_protein",751,125,921,359,629,37,825,26,661,489,561,56,544,74,416,260,297,482,321,9,287,5,740,26,294,195
"16093_rdgB",903,383,1051,793,1170,115,1130,92,940,1164,1363,258,1030,219,1031,616,986,1739,749,50,536,3,1461,55,729,451
"16094_hemN_1",723,491,1710,1624,1640,231,2134,129,2271,1894,2336,351,1564,414,1763,1511,812,1596,1405,61,932,10,2154,126,1087,904
"16095_hypothetical_protein",68,9,374,23,73,3,252,4,296,89,213,9,197,11,145,28,165,56,176,6,146,0,243,3,83,15
"16096_ansB",4154,82,2028,54,1593,24,623,2,1192,70,2082,18,4295,31,1416,138,2986,207,1263,8,694,0,884,19,806,52
"16097_hypothetical_protein",1002,635,394,471,1019,101,275,28,283,421,1227,231,1470,211,1362,931,943,1865,1488,34,760,10,1688,71,617,724
"16098_hypothetical_protein",2578,1031,3790,1768,5845,318,6029,189,4490,5316,3769,456,4411,644,5466,2181,4563,4970,4428,92,3346,20,3450,199,3187,3187
"16099_trmB",857,895,2509,1800,4351,212,4064,100,2977,2887,2574,273,3002,590,2686,1468,2305,3291,221,15,2185,11,2284,123,1469,1922
"16100_mutY",836,499,1456,672,1567,147,1533,73,1195,1017,1223,226,1095,136,897,905,842,1259,804,35,735,9,1201,65,776,620
"16101_yggX",1610,342,2321,640,2208,157,2287,57,2304,1438,1714,123,2102,162,1668,586,1662,1001,1372,34,1125,10,2150,80,1204,558
"16103_nupG",1895,62,932,111,813,32,764,12,1031,159,663,36,1131,112,896,101,570,177,1006,12,581,8,528,12,438,179
"16104_speC",1239,126,2585,421,2571,77,3264,36,137,6,1805,90,1135,83,1094,148,1184,597,640,18,758,13,1425,33,510,125
"16110_glcA",1294,17,1041,101,723,18,1072,9,1599,379,845,15,1074,68,2784,91,700,120,2221,10,731,5,1629,14,377,68
"16131_pitA_1",678,582,1483,1071,1780,187,1482,83,1011,1435,1141,492,1124,419,1084,1148,749,3257,910,82,659,18,1405,136,585,1466
"16132_gss",2876,140,5037,439,2921,61,4535,53,4902,1774,4777,94,4488,200,2793,282,3466,650,3699,12,2524,5,2741,47,4065,473
"16133_yghU",2578,163,2807,161,1893,27,3057,7,2804,379,2311,27,2188,76,2490,97,2804,334,2469,3,1584,4,1717,19,1416,159
"16134_hypC_2",248,14,258,23,311,7,364,1,309,87,309,8,192,11,149,28,154,45,171,2,170,0,103,1,104,19
"16135_hydrogenase_nickel_incorporation_protein_HybF",192,17,300,46,446,18,241,2,293,334,485,39,344,22,111,15,280,107,258,6,276,2,256,4,219,44
"16137_hybD_1",684,40,566,123,886,29,533,11,593,138,687,20,895,19,592,98,463,153,391,2,382,1,251,6,266,51
"16138_hybC",1621,137,1561,498,1345,47,1315,33,1745,1055,1725,91,1338,80,759,204,649,444,927,6,832,0,656,27,922,203
"16139_hybB",469,73,658,220,1056,30,537,11,617,695,1109,66,969,32,382,110,290,290,435,11,446,3,348,8,150,23
"16141_hybO",1613,58,1134,178,1156,29,617,7,771,347,856,49,797,19,363,58,389,241,367,1,550,0,347,7,343,40
"16142_hypothetical_protein",57,11,79,24,0,0,60,3,33,27,41,7,44,5,46,13,28,63,33,2,31,3,34,2,29,18
"16145_hypothetical_protein",1633,207,3252,734,0,0,3578,46,2892,1536,1752,144,3479,501,3993,983,1181,951,1317,41,982,8,2870,82,1107,853
"16148_exbD_1",1301,65,3722,424,3625,72,4459,128,2500,227,2936,159,1369,426,2626,287,2379,1072,2310,23,2202,6,1706,34,2884,695
"16149_exbB_1",7058,140,13774,639,14615,198,14876,238,6879,206,8519,273,7671,1244,9154,583,7850,2605,8014,37,5736,14,5494,79,8230,1266
"16150_metC",2558,97,3522,142,6032,65,3144,11,9748,762,10871,49,14715,117,7804,140,11455,367,15411,11,4115,1,712,41,3381,264
"16151_yghB",1066,90,1263,185,1327,64,1302,10,1555,564,1365,66,1613,87,1103,232,1262,394,1538,11,897,0,819,36,991,247
"16156_lpp_1",32,5,26,2,29,2,59,0,33,0,30,0,24,4,24,2,18,3,23,0,23,0,16,2,14,2
"16157_hypothetical_protein",837,1073,1460,3033,2233,370,1328,210,1137,2541,781,234,483,395,319,1358,243,2960,203,53,415,12,689,124,483,1407
"16158_ftsP",1316,256,1636,755,1888,86,1705,52,1825,705,1195,104,1164,94,1071,480,1053,1019,930,13,803,4,1151,44,826,419
"16159_plsC",2581,663,3827,1883,4537,253,4459,129,3685,2650,2996,333,2887,388,1496,558,2535,2537,2532,54,2103,7,2680,99,2067,1234
"16160_parC",2224,1624,3389,3251,4750,541,4370,183,4905,4750,5002,811,3565,678,0,0,2872,5694,2664,120,1986,28,4755,254,1988,1823
"16162_DNA_gyrase_inhibitor",260,6,1188,1141,237,4,896,5,629,67,455,5,270,9,0,0,615,114,470,0,284,0,128,0,212,22
"16163_hypothetical_protein",1467,37,3793,2109,3402,31,4762,29,3186,226,4009,30,3377,70,0,0,4362,333,5943,9,4466,4,1107,9,1480,91
"16164_qseB",292,17,488,122,267,13,478,3,426,85,259,12,227,12,0,0,282,119,272,2,185,1,477,6,219,27
"16165_qseC",381,42,536,120,507,24,489,10,459,117,456,15,629,44,0,0,555,200,440,5,330,1,679,10,308,66
"16167_ygiN",1578,132,3021,939,4906,338,5619,269,4472,1581,4454,494,4619,639,5889,1057,6589,3594,5882,39,5972,17,7849,282,9131,945
"16171_cpdA",2321,216,2329,428,3229,184,2891,52,2199,418,1853,116,1277,124,1794,437,1417,929,1370,15,1419,9,1392,56,1753,414
"16172_putative_dehydrogenase",2144,386,3237,862,4090,186,3781,98,3068,1306,2902,239,2233,320,3190,956,2236,1729,2450,35,2372,13,2569,103,2800,962
"16174_tolC",11916,2000,19523,6392,9020,1337,19768,368,16630,6578,9704,515,9965,759,8240,3193,8615,7026,9280,124,6331,19,9109,345,6169,2049
"16175_hypothetical_protein",5583,1217,4644,989,6627,686,5473,107,4278,1108,3972,240,5966,454,3987,1354,4048,2612,5545,85,2839,4,6428,116,3271,856
"16176_ygiC",4858,1259,4508,1571,6641,658,5762,167,5462,1859,5050,286,4923,521,5469,1900,5076,3585,5238,61,3634,9,5909,101,3888,1057
"16178_zupT",1864,69,2869,140,1608,29,2507,12,2302,336,1323,44,3651,131,1517,203,1632,350,2185,6,1143,1,2778,23,1996,240
"16179_hypothetical_protein",284,12,515,16,410,16,431,6,251,81,173,5,489,23,575,75,155,50,108,1,736,1,93,3,315,32
"16180_ribB",2179,819,2782,642,1692,215,2238,51,1332,933,2822,312,2296,366,1127,1606,1437,2225,1291,62,1579,11,4824,126,2129,666
"16181_Membrane_fusogenic_activity",1662,480,4930,1539,9296,470,5739,239,5029,3295,5727,511,5569,802,6726,2068,5822,4395,4708,71,4346,31,7441,291,5321,2980
"16186_glgS",6715,9,9376,15,5612,85,13424,17,9344,27,4524,16,5094,182,3505,44,6310,145,7286,4,4823,1,857,16,2973,91
"16187_yqiJ",154,9,317,13,119,19,383,3,250,26,135,14,105,11,73,31,71,34,114,9,161,3,101,4,92,20
"16188_yqiK",244,18,526,31,450,11,630,2,491,38,326,14,333,33,225,43,346,106,223,8,370,5,263,5,265,69
