,HM01,HM03,HM06,HM07,HM14,HM17,HM43,HM54,HM56,HM57,HM60,HM66,HM68,HM86,HM01_UR_count,HM01_UR_tpm,HM01_UTI_count,HM01_UTI_tpm,HM03_UR_count,HM03_UR_tpm,HM03_UTI_count,HM03_UTI_tpm,HM06_UR_count,HM06_UR_tpm,HM06_UTI_count,HM06_UTI_tpm,HM07_UR_count,HM07_UR_tpm,HM07_UTI_count,HM07_UTI_tpm,HM14_UR_count,HM14_UR_tpm,HM14_UTI_count,HM14_UTI_tpm,HM17_UR_count,HM17_UR_tpm,HM17_UTI_count,HM17_UTI_tpm,HM43_UR_count,HM43_UR_tpm,HM43_UTI_count,HM43_UTI_tpm,HM54_UR_count,HM54_UR_tpm,HM54_UTI_count,HM54_UTI_tpm,HM56_UR_count,HM56_UR_tpm,HM56_UTI_count,HM56_UTI_tpm,HM57_UR_count,HM57_UR_tpm,HM57_UTI_count,HM57_UTI_tpm,HM60_UR_count,HM60_UR_tpm,HM60_UTI_count,HM60_UTI_tpm,HM66_UR_count,HM66_UR_tpm,HM66_UTI_count,HM66_UTI_tpm,HM68_UR_count,HM68_UR_tpm,HM68_UTI_count,HM68_UTI_tpm,HM86_UR_count,HM86_UR_tpm,HM86_UTI_count,HM86_UTI_tpm
b2299,PROKKA_02072,PROKKA_00643,PROKKA_01105,PROKKA_01887,PROKKA_02340,PROKKA_04226,PROKKA_03887,PROKKA_04404,PROKKA_02296,PROKKA_01137,PROKKA_02679,PROKKA_01119,PROKKA_01765,PROKKA_02367,2032.0,209.60616888888873,191.0,77.7276141677254,2883.0,221.22751540753455,450.0,84.29793159504769,2475.0,187.92340451536992,239.0,82.51491038185483,3196.0,228.99201281673405,75.0,57.65707514362735,2165.0,166.58313155876408,943.0,106.51699991451581,2083.0,199.6708138455471,76.0,62.04211868687173,1854.0,185.0342890538751,479.0,93.86928031823048,1856.0,164.87395029101074,471.0,120.28124992940738,1232.0,134.2010440013312,851.0,90.90782850499934,1627.0,161.8189624578856,39.0,72.28094491609457,1388.0,124.11818381159236,47.0,90.10311754545917,976.0,107.7313645426235,7.0,170.11888271265076,3308.0,376.59743265832117,123.0,82.83524017799256,1464.0,184.5622369683439,590.0,142.23587394339538
b3574,PROKKA_03465,PROKKA_01992,PROKKA_02575,PROKKA_03376,PROKKA_03671,PROKKA_02813,PROKKA_02527,PROKKA_00615,PROKKA_00915,PROKKA_02589,PROKKA_04434,PROKKA_02477,PROKKA_03074,PROKKA_00893,1385.0,91.31320035088474,66.0,17.166799701224154,2704.0,132.6186555952549,231.0,27.657939286066988,2599.0,126.12912481313701,215.0,47.44346780412462,2605.0,119.29568240373986,64.0,31.446676455694117,2035.0,100.07854188383482,343.0,24.763087229271264,1603.0,98.21148431494585,46.0,24.001273943351013,1216.0,77.56744656843158,440.0,55.11173526384471,1391.0,78.9777279903649,234.0,38.194103187835196,1079.0,75.12250573424342,379.0,25.87702635611816,1096.0,69.67161020020548,45.0,53.30588553772215,895.0,51.1531538738083,36.0,44.1111007011993,830.0,58.55633270804087,9.0,139.79782848253208,1495.0,108.78186019480758,103.0,44.33540533610037,1266.0,102.00909828416788,250.0,38.52126822699487
b2498,PROKKA_02245,PROKKA_00878,PROKKA_01280,PROKKA_02086,PROKKA_02526,PROKKA_04056,PROKKA_03722,PROKKA_04626,PROKKA_02136,PROKKA_01306,PROKKA_02880,PROKKA_01284,PROKKA_01925,PROKKA_02196,2786.0,248.82065097124024,1392.0,490.46289660471024,4484.0,297.9099829812987,5718.0,927.4137042612057,8194.0,538.6747036606487,1471.0,439.71588741071014,3974.0,246.5280724018372,896.0,596.3816978945696,3837.0,255.61708260129564,6994.0,684.0026975154933,3565.0,295.8760455756868,681.0,481.33239640915025,3912.0,338.03859302405266,2054.0,348.5084940048017,3692.0,283.9623210321513,1712.0,378.53473655568274,3876.0,365.5559930470269,6447.0,596.2856356578768,2115.0,182.12819536372828,295.0,473.37594341911864,2539.0,196.57740610310776,266.0,441.51813822187273,2253.0,215.31708325445788,31.0,652.2906132674483,1373.0,135.33413289479867,798.0,465.30516040448623,2843.0,310.31558066431734,4127.0,861.4231842104859
b2907,PROKKA_02700,PROKKA_01302,PROKKA_01754,PROKKA_02548,PROKKA_02959,PROKKA_03642,PROKKA_03291,PROKKA_05073,PROKKA_01653,PROKKA_01754,PROKKA_05352,PROKKA_01708,PROKKA_02334,PROKKA_01755,1060.0,50.30836670573221,177.0,33.14127653386506,835.0,29.480508551089528,314.0,27.063754729858474,969.0,33.851930580735456,236.0,37.48871293364335,667.0,21.988388106479874,62.0,21.92991910726037,712.0,25.20618451481679,201.0,10.446174749055395,952.0,41.9871370432977,82.0,30.799302150381195,1190.0,54.644120890346926,109.0,9.828075154166719,1155.0,47.207396751908036,442.0,51.93418143329864,1015.0,50.87040847384155,817.0,40.15575321514566,1127.0,51.5726884471822,61.0,52.01672980749465,481.0,19.789964647285828,24.0,21.16933412259027,832.0,42.25417877298702,3.0,33.54514956230538,796.0,41.694514190696026,82.0,25.40843247112166,630.0,36.542336642644,217.0,24.06971033636227
b3139,PROKKA_02992,PROKKA_01552,PROKKA_02115,PROKKA_02901,PROKKA_03096,PROKKA_03290,PROKKA_03003,PROKKA_00143,PROKKA_01378,PROKKA_02121,PROKKA_04935,PROKKA_02002,PROKKA_02615,PROKKA_01367,1033.0,71.92244111312668,2.0,0.5493583209418499,1018.0,52.72614488557246,1.0,0.1264410652401158,806.0,41.30707579372725,2.0,0.46606690837148684,1355.0,65.5294616919724,1.0,0.5188897422639439,517.0,26.850192624429475,2.0,0.15248283928287892,325.0,21.02773137633366,1.0,0.5510065597477302,261.0,17.58193760865691,3.0,0.39681946821923725,176.0,15.988589649235623,2.0,0.522312522226806,1353.0,99.4779265187772,15.0,1.0815503052531337,85.0,5.706167636907685,1.0,1.2509586532721289,260.0,15.692893779746695,0.0,0.0,1054.0,78.52658212994233,0.0,0.0,17.0,1.6676673134809152,4.0,2.3212325759805585,1128.0,122.534817809471,4.0,0.83093253943381
b2150,PROKKA_01919,PROKKA_00508,PROKKA_00951,PROKKA_01736,PROKKA_02197,PROKKA_04380,PROKKA_04039,PROKKA_04182,PROKKA_02448,PROKKA_00985,PROKKA_02480,PROKKA_00965,PROKKA_01613,PROKKA_02523,27801.0,1557.4335269425455,18.0,3.9781689232933366,17294.0,720.7069321056902,29.0,2.950333753754085,19464.0,802.6135911637582,160.0,30.00013847072577,10465.0,407.21291345422395,18.0,7.515062459602252,58891.0,2460.8820332304003,213.0,13.066388951956078,9221.0,480.0340957299265,41.0,18.177143253080683,4930.0,267.21334924936036,938.0,99.82965228299419,45817.0,2210.392844429115,71.0,9.847004113925209,4989.0,295.1395669742664,109.0,6.323637512885173,25687.0,1387.471241962347,9.0,9.058795778755186,24439.0,1186.8562538917577,12.0,12.493725248703075,4553.0,272.93469038210657,0.0,0.0,603.0,37.28188920949168,38.0,13.898321901574977,3195.0,218.7466327023661,112.0,14.663711307122506
b3591,PROKKA_03483,PROKKA_02010,PROKKA_02593,PROKKA_03396,PROKKA_03693,PROKKA_02796,PROKKA_02511,PROKKA_00632,PROKKA_00896,PROKKA_02606,PROKKA_04413,PROKKA_02493,PROKKA_03089,PROKKA_00878,1467.0,58.96341475639229,319.0,50.58302639018744,1341.0,45.49169237102209,443.0,36.687401057749724,1655.0,48.96387979996427,327.0,43.990048478466356,1439.0,40.17413312566704,127.0,38.0423399035365,1179.0,40.104743476567485,434.0,21.672338685057866,1104.0,45.12821206293362,72.0,25.06451239840659,1104.0,42.932256551629536,319.0,24.358515341633158,1692.0,58.56613805408364,1184.0,117.81508049883729,933.0,39.60034657915518,834.0,34.714421400845154,980.0,37.978699709799415,71.0,51.27311696549525,625.0,33.14202602975245,35.0,39.789006467651205,779.0,33.50440866523186,9.0,85.22541952062345,1267.0,56.20314593003006,121.0,31.751741575360235,1037.0,50.93926585868442,408.0,38.32564332494204
b0398,PROKKA_04887,PROKKA_03368,PROKKA_04082,PROKKA_04843,PROKKA_00223,PROKKA_01332,PROKKA_01120,PROKKA_02155,PROKKA_04260,PROKKA_04114,PROKKA_00112,PROKKA_03916,PROKKA_04630,PROKKA_04502,603.0,28.047392204462362,200.0,36.70006087490062,963.0,33.320814239217746,457.0,38.60249929470095,1106.0,37.86653916319519,274.0,42.65597891585328,834.0,26.94476705738732,103.0,35.70453551822674,655.0,22.725279858694645,581.0,29.592263430762145,532.0,22.994912922166222,64.0,23.558510081992807,457.0,20.566173957154536,257.0,22.7099363493822,431.0,17.264188159766363,276.0,31.781978265947256,250.0,12.279481074683686,550.0,26.49288365585394,357.0,16.01049997690088,42.0,35.099693461111336,412.0,16.612614253539864,34.0,29.39109020653028,320.0,15.927115894847914,4.0,43.833817176257064,727.0,37.31995263338031,105.0,31.88556686369301,470.0,26.717415558152126,299.0,32.5029770432313
b3634,PROKKA_03526,PROKKA_02052,PROKKA_02635,PROKKA_03452,PROKKA_03739,PROKKA_02754,PROKKA_02469,PROKKA_00681,PROKKA_00856,PROKKA_02647,PROKKA_04359,PROKKA_02533,PROKKA_03130,PROKKA_00838,219.0,25.56161235962935,76.0,34.996074749936554,342.0,29.695071726347916,181.0,38.36602034487297,904.0,77.66723996844163,136.0,53.12968155473209,479.0,38.83406475177405,40.0,34.794861214024806,512.0,44.57659128195603,248.0,31.69733042395579,321.0,34.81722256468857,42.0,38.79592324436733,551.0,62.22399027958212,174.0,38.58344449445252,204.0,24.67859628933525,206.0,71.64080549839534,410.0,50.53506357599678,484.0,58.50336663009617,199.0,22.39539407773394,22.0,46.13660870293409,241.0,24.3852246903639,21.0,45.5538437303965,215.0,26.853109086022616,6.0,164.99451433985695,730.0,94.03693974346454,75.0,57.15247743835222,247.0,35.23404421766099,182.0,49.64691818857186
b2186,PROKKA_01957,PROKKA_00545,PROKKA_00987,PROKKA_01778,PROKKA_02236,PROKKA_04343,PROKKA_04001,PROKKA_04218,PROKKA_02411,PROKKA_01021,PROKKA_02527,PROKKA_01004,PROKKA_01650,PROKKA_02485,1736.0,96.38287869831558,937.0,205.23497697029705,1932.0,79.79422068204063,918.0,92.55862661967463,4024.0,164.44984046432867,797.0,148.102595211309,2026.0,83.61085567172607,424.0,187.7443446632195,1852.0,76.69797887241158,2059.0,125.17955281281459,1843.0,95.08685193811351,508.0,223.20635539079754,2875.0,154.43657124947424,1715.0,180.8930640717582,2201.0,105.23590256569261,1464.0,201.22777172106427,1688.0,98.96632529488544,3452.0,198.47797801709737,1257.0,67.2894460404597,167.0,166.58868556350126,1185.0,57.0340368978186,146.0,150.64843748245846,1146.0,68.08426864518944,19.0,248.52947285783486,2410.0,147.67218901995355,861.0,312.0922554471736,1217.0,82.5775821813136,1329.0,172.44552580606717
b0840,PROKKA_00344,PROKKA_03804,PROKKA_04524,PROKKA_00105,PROKKA_00738,PROKKA_00914,PROKKA_00690,PROKKA_02590,PROKKA_03843,PROKKA_04521,PROKKA_00746,PROKKA_04335,PROKKA_00075,PROKKA_04078,1572.0,115.94792452773211,92.0,26.770709312599013,1954.0,107.21341751694577,209.0,27.995019335162155,1756.0,95.33673201370559,191.0,47.15176776890505,2033.0,104.15521588437552,74.0,40.67739612771515,1579.0,86.8731026003512,343.0,27.703295475490812,1215.0,83.27826660711611,100.0,58.37180309728594,1404.0,100.19352926763871,419.0,58.71270352622687,1115.0,70.82376658982814,271.0,49.4853216144038,871.0,67.841184566182,567.0,43.30966891223017,1004.0,71.40122338796552,58.0,76.86299250329304,739.0,47.252029369271085,32.0,43.8653924299232,1004.0,79.24212928277383,7.0,121.64173407685583,1541.0,125.4424633413474,125.0,60.19357232403411,1275.0,114.93228320228496,379.0,65.3320709129833
b4200,PROKKA_04233,PROKKA_02668,PROKKA_03395,PROKKA_04131,PROKKA_04391,PROKKA_02071,PROKKA_01818,PROKKA_01478,PROKKA_00184,PROKKA_03388,PROKKA_03714,PROKKA_03188,PROKKA_03974,PROKKA_00086,8832.0,1250.09094055324,5134.0,2866.817357761408,8806.0,927.2041600195666,10783.0,2771.6998663462973,14196.0,1479.0193300816813,3697.0,1751.4033370636173,7328.0,720.445636711393,2362.0,2491.571923280078,5064.0,534.6493082606029,13861.0,2148.3448128428963,9382.0,1234.022100452021,2234.0,2502.409543150817,9680.0,1325.6230109083324,8258.0,2220.5729454423904,7656.0,933.2074287674109,8763.0,3070.6620950695647,7611.0,1137.5987322756441,21771.0,3191.187282973802,4935.0,673.490086146715,1162.0,2955.0683694862723,3570.0,438.0426049399966,792.0,2083.3840371685424,5916.0,896.0303069301594,75.0,2501.024442050363,3556.0,555.4894272640784,2808.0,2594.832439961578,4756.0,822.7081612188255,7799.0,2579.872511647376
b0491,PROKKA_04992,PROKKA_03470,PROKKA_04184,PROKKA_04949,PROKKA_00326,PROKKA_01224,PROKKA_01018,PROKKA_02260,PROKKA_04160,PROKKA_04214,PROKKA_00223,PROKKA_04020,PROKKA_04731,PROKKA_04397,391.0,28.06202083940083,22.0,6.229116879177613,516.0,27.54901210943351,56.0,7.298847011190664,396.0,20.920048317808575,20.0,4.804258375125853,391.0,23.911998925895517,9.0,5.905537271403974,453.0,24.251195474210203,198.0,15.560883535906326,243.0,16.20665624857356,13.0,7.383770830817144,277.0,19.23464095451564,62.0,8.453596082483076,285.0,17.6149234633347,38.0,6.75184479951725,333.0,25.237785734733453,96.0,7.135177572216823,281.0,19.445092261493027,11.0,14.18449009544636,153.0,17.086256973465964,8.0,19.153207063295962,526.0,40.39614441090093,0.0,0.0,300.0,23.762653632398145,16.0,7.497074661318467,195.0,17.10402051914696,41.0,6.877060096103505
b3454,PROKKA_03292,PROKKA_01854,PROKKA_02432,PROKKA_03220,PROKKA_03540,PROKKA_02958,PROKKA_02675,PROKKA_00477,PROKKA_01064,PROKKA_02450,PROKKA_04598,PROKKA_02333,PROKKA_02937,PROKKA_01026,647.0,50.73344970578885,16.0,4.949618308177341,1125.0,65.62310547040236,38.0,5.411251984203218,1292.0,74.57236881553318,37.0,9.710598818110272,871.0,47.43964992818401,10.0,5.843877461962792,533.0,31.175260207810165,102.0,8.758246447618152,1435.0,104.56515267496455,19.0,11.790613018332568,1370.0,103.93763001649475,82.0,12.215509445705424,1262.0,85.22032443570494,95.0,18.442100627012405,994.0,82.3078633058018,27.0,2.192528486974586,506.0,38.25622674520348,4.0,5.635454690476967,725.0,49.28261104878646,4.0,5.829236932307466,1209.0,101.44447539655985,2.0,36.94828067732187,543.0,46.99173070847835,13.0,6.655230986603446,789.0,75.61161747548327,97.0,17.77618759764202
b0337,PROKKA_04833,PROKKA_03317,PROKKA_04037,PROKKA_04786,PROKKA_00165,PROKKA_01375,PROKKA_01163,PROKKA_02113,PROKKA_04298,PROKKA_04073,PROKKA_00049,PROKKA_03874,PROKKA_04589,PROKKA_04547,646.0,28.150460567553747,145.0,24.927722563859824,795.0,25.771177268080383,892.0,70.58978990329634,473.0,15.171881408626351,113.0,16.481077630054696,693.0,20.97584323692862,82.0,26.63040839369576,727.0,23.63089455848322,587.0,28.010313175065125,392.0,15.873913715970513,47.0,16.208525776647768,675.0,28.45895107053411,100.0,8.278670641206743,257.0,9.644502391954157,89.0,9.601512733218412,413.0,19.00499975676048,340.0,15.343458786189169,528.0,22.184437021380663,31.0,24.271327946923698,392.0,14.808280869397285,23.0,18.62697904382505,364.0,16.973302716389856,3.0,30.79983334715179,778.0,37.41657933426471,56.0,15.932014079567265,357.0,19.01264831399296,136.0,13.850602718886563
b2169,PROKKA_01938,PROKKA_00527,PROKKA_00969,PROKKA_01755,PROKKA_02218,PROKKA_04361,PROKKA_04019,PROKKA_04200,PROKKA_02429,PROKKA_01003,PROKKA_02508,PROKKA_00986,PROKKA_01631,PROKKA_02503,88.0,4.353954354802992,340.0,66.36540211661234,69.0,2.53959482385635,355.0,31.89727633864922,41.0,1.4931738250256728,210.0,34.77560299056807,47.0,1.6152221622419298,82.0,30.23611855673598,64.0,2.3619676132806346,1233.0,66.80225959784919,52.0,2.3908344488772997,71.0,27.800475213183493,58.0,2.776459370649263,496.0,46.62195644781817,59.0,2.513893796920746,314.0,38.46161502167482,42.0,2.194397602033031,774.0,39.658248308055356,50.0,2.3852434213622447,61.0,54.22629001170681,34.0,1.5799372592914092,34.0,33.8716111488489,96.0,5.082582293524034,4.0,46.62676835916901,310.0,16.92756113772221,181.0,58.46681582805545,60.0,3.628054999160105,1257.0,145.34940378339826
b2453,PROKKA_02199,PROKKA_00825,PROKKA_01243,PROKKA_02029,PROKKA_02474,PROKKA_04092,PROKKA_03758,PROKKA_04589,PROKKA_02172,PROKKA_01271,PROKKA_02829,PROKKA_01249,PROKKA_01890,PROKKA_02233,36.0,1.6956313007714798,4.0,0.7432767172979031,54.0,1.8920683754162173,13.0,1.1119783319642536,45.0,1.560151416823627,5.0,0.7882302599458803,85.0,2.7808723705988156,1.0,0.3510265063504187,46.0,1.6161420142471485,1.0,0.051576967120535715,28.0,1.225552491129508,3.0,1.1182601536918972,40.0,1.822850471390446,0.0,0.0,44.0,1.784741473061264,4.0,0.4664290425951259,40.0,1.989544903355658,6.0,0.2926655080432237,27.0,1.2261798952950642,3.0,2.538803197752787,15.0,0.6124713420291911,6.0,5.252206317694048,23.0,1.159227690682828,0.0,0.0,33.0,1.7154353746926683,0.0,0.0,21.0,1.2088422511944574,4.0,0.44031724288447044
b3550,PROKKA_03439,PROKKA_01967,PROKKA_02548,PROKKA_03347,PROKKA_03645,PROKKA_02841,PROKKA_02555,PROKKA_00588,PROKKA_00941,PROKKA_02562,PROKKA_04467,PROKKA_02450,PROKKA_03048,PROKKA_00922,418.0,53.11329545319332,41.0,20.552868182236963,699.0,66.07212659813621,66.0,15.22982630817195,622.0,58.1758400586222,46.0,19.56315847889316,825.0,72.81387140957635,22.0,20.833423151897353,744.0,70.51681149990395,160.0,22.262494535300327,586.0,69.19417637052317,14.0,14.078217601554506,426.0,52.37194403774067,82.0,19.79467780633629,349.0,38.18968785406913,69.0,21.70564652026625,178.0,23.884260480136568,74.0,9.737557914962382,597.0,73.14132111296288,10.0,22.829995422216353,350.0,38.55321500697386,14.0,33.061047192212,216.0,29.369239730192856,2.0,59.87300937029658,252.0,35.33938643385466,13.0,10.784499303291494,316.0,49.072192390154925,51.0,15.14516189346431
b2157,PROKKA_01926,PROKKA_00515,PROKKA_00958,PROKKA_01743,PROKKA_02205,PROKKA_04372,PROKKA_04032,PROKKA_04189,PROKKA_02440,PROKKA_00992,PROKKA_02491,PROKKA_00973,PROKKA_01620,PROKKA_02515,521.0,33.062939161376086,140.0,35.05043271298682,822.0,38.80517935954217,207.0,23.856027588282963,569.0,26.57916376281822,175.0,37.17029074852622,911.0,40.15645061165284,39.0,18.445028443223535,499.0,25.8189104780659,172.0,13.064714534983938,579.0,34.14501123869184,28.0,14.062237785888724,632.0,38.804575994028674,176.0,21.218956414865062,500.0,27.3254582669967,243.0,38.177428908961616,522.0,34.981551525193325,379.0,24.907739330293076,744.0,45.52376502174043,37.0,42.18755113208652,468.0,25.746320850449347,35.0,41.27940058051442,602.0,40.88012475161581,0.0,0.0,691.0,48.39642474888372,67.0,27.759280490791344,558.0,43.277219053545444,151.0,22.3953296432701
b2927,PROKKA_02721,PROKKA_01324,PROKKA_01774,PROKKA_02570,PROKKA_02981,PROKKA_03624,PROKKA_03273,PROKKA_05054,PROKKA_01635,PROKKA_01772,PROKKA_05327,PROKKA_01726,PROKKA_02352,PROKKA_01737,2259.0,123.94291041657324,1215.0,262.99249216649224,3646.0,148.81142185990365,1712.0,170.58202577422557,3608.0,145.71266453439932,1678.0,308.1424919600717,2774.0,105.71707126734172,459.0,187.68481308578774,2886.0,118.11214335559588,3021.0,181.502687905438,2179.0,111.09836073143181,421.0,182.80169833954557,2966.0,157.44857530169296,2977.0,310.30724245390957,3190.0,150.72658421783095,2598.0,352.89156249017594,2676.0,155.04451191260438,4427.0,251.53958983896408,2163.0,114.4256745448358,188.0,185.32848099369352,2033.0,96.69598174131012,287.0,292.650290160699,3214.0,188.69627111206304,29.0,374.8673206893937,3448.0,208.78736524498652,857.0,306.98414714917766,2368.0,158.78466943003883,2017.0,258.6354995711233
b3310,PROKKA_03163,PROKKA_01725,PROKKA_02292,PROKKA_03084,PROKKA_03404,PROKKA_03110,PROKKA_02825,PROKKA_00325,PROKKA_01201,PROKKA_02297,PROKKA_04742,PROKKA_02181,PROKKA_02791,PROKKA_01183,10453.0,1575.2398279819258,14882.0,8847.664524800619,18112.0,2030.4218851574442,38258.0,10470.129288374528,35487.0,3936.4100497939153,19708.0,9940.36798387974,22502.0,2355.3750001197295,11469.0,12880.78329536985,22179.0,2493.1043655363396,72123.0,11901.628589665848,28723.0,4022.3558883923924,7066.0,8426.981450122646,25061.0,3653.980786562902,29104.0,8332.321782436033,25129.0,3261.1791338931985,28106.0,10485.796964076153,28141.0,4478.268097693301,79337.0,12381.488971068806,18263.0,2653.6238103990668,3741.0,10129.133602367927,18084.0,2362.4673829949224,3267.0,9149.902602591626,20813.0,3356.2353257210457,247.0,8769.539970840744,21013.0,3494.8238559365373,8477.0,8340.22149312894,23037.0,4242.804959914016,28942.0,10193.211840234839
b1740,PROKKA_01393,PROKKA_00063,PROKKA_00406,PROKKA_01256,PROKKA_01728,PROKKA_04923,PROKKA_04548,PROKKA_03581,PROKKA_02937,PROKKA_00401,PROKKA_01912,PROKKA_00392,PROKKA_01115,PROKKA_03055,2655.0,179.48933930914308,375.0,100.01543191875125,5702.0,286.7579647891044,1777.0,218.16526682484124,3633.0,180.78601976405002,507.0,114.71924171892874,5747.0,269.86622748300545,326.0,164.24899510322945,4022.0,202.81915294163062,1759.0,130.2167493239196,3676.0,230.93757326068362,178.0,95.23285563601219,4216.0,275.7635524855677,1272.0,163.36870372858544,2795.0,162.7232691882983,546.0,91.38258626480845,2919.0,208.38816889439425,1644.0,115.09787727323096,3462.0,225.66421714569242,110.0,133.61206510704613,2673.0,157.22332605409878,66.0,83.22579841035338,2710.0,196.04483773501926,14.0,222.9853311493512,4951.0,369.40141735747085,299.0,131.96993101488502,2599.0,214.7344999069596,629.0,99.38058670922975
b3638,PROKKA_03530,PROKKA_02057,PROKKA_02639,PROKKA_03456,PROKKA_03743,PROKKA_02750,PROKKA_02465,PROKKA_00685,PROKKA_00852,PROKKA_02651,PROKKA_04355,PROKKA_02538,PROKKA_03134,PROKKA_00834,471.0,39.420677841875275,242.0,79.90614152346252,97.0,11.830719054906476,21.0,6.252714613325726,1294.0,79.7191700901504,475.0,133.06105578263052,1299.0,75.51714088705762,254.0,158.43381678389002,1010.0,63.05467901003902,668.0,61.22185997207589,967.0,75.20983160504129,66.0,43.715936607051205,1059.0,85.75535915431686,511.0,81.25155830978257,1113.0,80.22173676670184,544.0,112.71942096439577,814.0,71.94364137090184,972.0,84.24823533482584,946.0,76.34064408885664,56.0,84.21124059931302,880.0,63.848609284432314,39.0,60.66376922779704,1034.0,92.60527076159168,1.0,19.718655780636595,1291.0,119.25069545365699,185.0,101.08915744909346,789.0,80.70521446110713,458.0,89.58709125193518
b3279,PROKKA_03131,PROKKA_01693,PROKKA_02260,PROKKA_03052,PROKKA_03372,PROKKA_03143,PROKKA_02857,PROKKA_00293,PROKKA_01233,PROKKA_02262,PROKKA_04776,PROKKA_02149,PROKKA_02759,PROKKA_01217,1521.0,153.49671743170632,105.0,41.804284142790685,4099.0,307.72440424777665,340.0,62.312165400462845,1926.0,143.07095400675237,218.0,73.63436514265547,4028.0,282.35309173311526,88.0,66.18560423707461,2590.0,194.96758274448422,696.0,76.91410566888958,1314.0,123.22822849146043,46.0,36.73841210101382,2349.0,229.3585976493926,366.0,70.17114805697797,1543.0,134.10022900853707,184.0,45.97104437505246,1978.0,210.79533506137648,472.0,49.3291059561759,1807.0,175.82860630013644,28.0,50.76995371871939,1107.0,96.84631235480569,17.0,31.884558148239527,1145.0,123.64807273759158,3.0,71.32885592851216,2504.0,278.8917712263173,111.0,73.13453845775568,1024.0,126.29648016330142,152.0,35.85008945405582
b0493,PROKKA_04994,PROKKA_03472,PROKKA_04186,PROKKA_04951,PROKKA_00328,PROKKA_01222,PROKKA_01016,PROKKA_02262,PROKKA_04158,PROKKA_04216,PROKKA_00226,PROKKA_04022,PROKKA_04733,PROKKA_04395,1768.0,128.37225749999425,266.0,76.19599911463459,2329.0,125.7976561185851,501.0,66.0618439860965,2480.0,132.54578166778415,322.0,78.25263391557264,2350.0,112.80599773383068,87.0,44.80859862089171,2238.0,121.21092483624042,716.0,56.92837888312512,1434.0,96.7571417994444,89.0,51.141280266871476,1682.0,118.16178386516407,458.0,63.17743857353323,1607.0,100.48436902413276,675.0,121.33591222509084,1111.0,85.1859177959285,981.0,73.76482096199301,1329.0,93.04122111426435,63.0,82.18798351997886,870.0,52.12138691389578,60.0,77.06265635479399,885.0,68.76131524132454,9.0,153.95916695219117,1552.0,124.36899715497152,99.0,46.930348616521215,1329.0,117.93299039152964,408.0,69.235025798694
