"","UR1","UTI1","UR3","UTI3","UR6","UTI6","UR7","UTI7","UR14","UTI14","UR17","UTI17","UR43","UTI43","UR54","UTI54","UR56","UTI56","UR57","UTI57","UR66","UTI66","UR68","UTI68","UR86","UTI86","ur_rpkms_means","uti_rpkms_means","LFC","na_num",geneName
"16241_yqjF",4.11815657893639,4.50894139567954,4.83090901746029,4.12729043749365,3.86097888201135,5.71109787711798,4.85230070117815,4.26426133021486,3.75754931157068,2.88738931063605,3.9709644894605,3.15084775559797,3.97021957001696,8.70371465159929,2.62839992250225,3.84380836890432,4.18565957663742,4.02499659995543,3.91750271826626,4.43475096053256,4.1784907378754,4.75378628689793,2.83437376080504,6.4447599568631,3.22964558709994,2.96216637252291,3.87193468106312,4.60137010030889,1.18839042476964,0,yqjF
"15274_yohK",3.56390022229998,4.31959426682381,4.40692003927316,5.76507799615481,4.12927145512518,4.30424951073298,4.95597372731378,4.71517813354801,3.61967844516235,7.56188043142696,4.12919653881557,4.6557807833577,4.49413511785585,4.28424731485621,3.57027573972338,5.43424536442847,4.73884685684339,4.65971537342021,4.15714813071846,3.93595307967354,3.64620586168893,5.78272572798249,4.47067850168796,4.99198903214933,4.23496393344444,3.89809931180129,4.16286112076557,4.94682587125814,1.18832354185008,0,yohK
"15712_era",6.77368805077856,8.3029184313219,7.6620440382835,9.1541306972323,7.96786459326961,8.25911673989309,8.14829830305507,9.43349393546519,7.8896200268899,8.54307127752669,7.60009751180707,8.69203794609573,7.2014387685199,8.38901786090097,6.84001716675931,8.64472887827865,7.12597262393671,8.76182838557397,6.61385570195613,8.87567837367274,6.97025697184801,8.65198342299353,6.81342244143301,8.38313020872213,NA,NA,7.30054801654473,8.67426134647307,1.18816578246115,2,era
"43766_transposase-IS_protein",NA,NA,NA,NA,2.63953784159938,3.13590671558597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63953784159938,3.13590671558597,1.18805143315764,24,transposase-IS_protein
"13457_hypothetical_protein",NA,NA,NA,NA,2.03745696318886,1.67896346532549,NA,NA,NA,NA,1.26062988562806,1.50258587886363,0.945682461414765,1.86011075296885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41458977007723,1.68055336571933,1.1880146465555,20,hypothetical_protein
"17984_proY",5.20843776865156,5.72588266341503,5.73440251730036,5.70464441151086,5.61214228939954,5.72093729653494,5.34004264038151,5.58184348136224,5.30465975983365,6.52858380108847,5.17840494202554,6.7980829372315,5.33670420423939,5.93999767189126,5.00350050530501,6.65115476905031,4.47348820761248,6.09574435513287,4.52136964919623,6.37619796814592,4.91652723757199,6.52673019132747,5.71882777555703,5.89501962849804,4.84920690052758,6.26834638141744,5.16905495366168,6.1394742735851,1.18773631323768,0,proY
"31318_purL_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.48112664574307,7.32203990927182,NA,NA,5.55893871313942,5.78987747577438,NA,NA,NA,NA,5.52003267944124,6.5559586925231,1.18766664497115,22,purL
"15236_thiM",2.64066965558888,2.44316453846042,4.051750987329,3.78186310590411,3.9487366244804,4.19927336389275,3.5713824053901,3.36252590912086,2.48457981864349,3.05992659066253,3.49711353435339,3.81616973775465,2.99231544632821,3.73883841224744,2.85528746285758,3.73157354236628,2.34322130557309,3.96476984894419,3.19579348621929,4.46128023410904,3.24679662274253,5.03482774161873,2.87978069044166,3.8671594546529,3.71847655119591,3.72980764583025,3.18660804547258,3.7839369327357,1.18744975181739,0,thiM
"52629_yadA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.36845240581684,5.18678229304748,NA,NA,NA,NA,4.36845240581684,5.18678229304748,1.18732718391094,24,yadA
"23161_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9148728548806,8.21021013138797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9148728548806,8.21021013138797,1.18732626090053,24,hypothetical_protein
"17096_rplA",9.94782392780796,12.2895455696377,9.68003953380117,11.782416983732,11.1111787226996,12.3754257008323,9.35911257187061,11.464496426132,9.52608665192134,11.4032514808672,10.2515774266249,12.0391225757868,11.5797893288756,12.8200022895973,9.97317030510042,12.112450209025,10.6574647023503,12.6720517431147,9.69862043072872,11.9546984370634,9.91577622072251,11.26186593544,9.59003482255016,11.868063330288,10.2010594446422,12.0619003166301,10.1147487761304,12.0080993075497,1.18718710403242,0,rplA
"43978_TraP_protein",NA,NA,NA,NA,4.03242806958286,4.78677883971067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.03242806958286,4.78677883971067,1.18707110383889,24,traP
"17991_preprotein_translocase_subunit_SecF",6.5164719254074,7.80223901653592,5.71895364896443,7.29842456146151,5.95181061231332,6.70560174208387,NA,NA,5.90614209023694,7.01938057022737,6.10147668759298,7.17636050287184,6.41635791477518,7.10131960349286,5.67594334285317,6.966188521841,6.10963590834183,7.35879108430813,NA,NA,5.9751016220437,7.39787760088735,6.62943746138348,7.30550688986806,6.03994943520923,7.43572529406949,6.09466187719288,7.23340139887704,1.18684211604018,4,preprotein_translocase_subunit_SecF
"9828_traC_2",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47309102842184,2.93513882271305,NA,NA,NA,NA,1.23654551421092,1.46756941135653,1.18683007983983,22,traC
"69502_folK_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.49736833103331,8.89666970505982,7.49736833103331,8.89666970505982,1.1866390061476,24,folK
"4771_prophage_protein_NinE",2.82127021354346,0,NA,NA,0.825695306087084,0,NA,NA,1.67144981774227,1.49282252693852,NA,NA,NA,NA,0,0.951148309833075,0,0.83808651851176,NA,NA,0.434537640379185,6.22224884352805,2.25694260610287,0,NA,NA,1.14427079769355,1.35775802840163,1.18657054880575,12,prophage_protein_NinE
"15736_rluD",6.76795741864784,8.68635693113252,7.38896362930426,8.56199795196112,7.23431807672495,8.56010122076169,7.21397573412365,8.48335336608863,6.91638834789396,8.25620009455884,7.01502147154984,8.484605390364,7.00306892100809,8.0849073434609,6.82521780657303,8.37416543263865,6.99049918053217,8.54908432119239,7.17637887737205,8.80536227521091,6.82332767382436,8.26520687324835,7.98098575194403,8.58833684977938,7.15094995476296,8.04257500907603,7.11438868032778,8.44171177380565,1.18656881892721,0,rluD
"43337_hypothetical_protein",NA,NA,NA,NA,2.42676691158381,2.87948684762874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42676691158381,2.87948684762874,1.18655270676551,24,hypothetical_protein
"30988_hypothetical_protein",NA,NA,NA,NA,2.21159533642009,2.9880281512976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.90010788925815,1.8900941227015,NA,NA,NA,NA,NA,NA,NA,NA,2.05585161283912,2.43906113699955,1.18639940828765,22,hypothetical_protein
"18055_dnaX",6.30249903437245,7.69000023806935,6.72651790267184,7.86720641372283,6.52684148223635,7.72765597220832,6.71377690827785,7.89604343139949,6.58667070755551,6.54852596863708,5.7257305377885,7.33271787120403,6.55172691344433,6.9158951297054,6.0848926684491,7.83164234540112,6.36791125979518,7.85682890650912,5.41500739145157,7.44575579494533,6.24804454085269,7.29125564619101,6.63126801354405,8.05076106299468,6.62724947224464,7.42298255090405,6.34677975636031,7.52902087168398,1.18627416748453,0,dnaX
"7867_speB_2",NA,NA,NA,NA,NA,NA,NA,NA,5.28585466283988,6.27013262160014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.28585466283988,6.27013262160014,1.18620980362548,24,speB
"17218_hypothetical_protein",8.62951625131405,10.3040573466555,8.75316105581146,10.4675289293427,9.19008087486806,10.5405211377326,8.84902801721501,10.663235707283,8.0675122376553,9.96312226770262,8.38121329100069,9.80356119453338,9.13824426969477,9.46666176501087,8.13004092760314,10.4288164829027,8.8133699391953,10.88085801796,8.37563608192516,11.0818132655548,8.32313403282777,9.31389959696562,8.6023162722845,9.6729718288241,8.64064107341986,10.1416359424504,8.60722264037039,10.2098987294553,1.18620130511878,0,hypothetical_protein
"18518_tusE",6.12299444208903,7.68586888826499,6.89754662009097,6.84896978488996,6.23585914054315,6.92893608206605,6.6177996947797,7.8598076837977,6.28666490917128,7.215877602396,5.89246405013543,8.04048387671709,6.16971159010344,7.1477946695682,6.24872770967967,7.57373381245986,5.68341346086462,6.89520471088541,6.08377275362094,7.86220959041375,5.99224798246659,8.06300145196831,7.24581312102157,8.19969200079004,6.50616447181688,6.9062842012976,6.3063984574141,7.47906648888577,1.1859489278057,0,tusE
"58033_rsmJ_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.15664872286988,4.92860916830236,NA,NA,4.15664872286988,4.92860916830236,1.18571702756241,24,rsmJ
"16753_rpmB",8.82009761173683,11.6136137768133,10.1775947706529,12.107824734129,10.7493104483955,11.0361532520978,10.0582019468489,11.621587253705,10.0897799005346,12.1851157843951,10.2646131332718,11.7341910932938,10.1604119244501,11.9361480114651,9.67899367664678,11.8246022950811,10.0510568484835,12.2384296039786,9.28507035073402,11.8619708689275,9.82437923755631,10.7747602443599,10.0265021074605,11.9433105356753,10.1469978217808,12.4591960036984,9.94869305988865,11.7951464198169,1.185597580387,0,rpmB
"16202_rpsU",9.60408706737905,10.5663721211586,9.50423221449397,10.217318342262,9.88444945224447,9.6407880028418,8.92630013581094,10.0256673835399,8.5733914252906,9.93736883361708,8.79443871827536,10.5017641098796,8.42080522717423,10.3514783329612,0,0,7.84304041643507,10.3718901431844,7.6287553370229,10.439077554101,8.25283727067024,9.9529118194766,8.3214317191003,10.9201180083591,8.58165747511659,10.7454885954442,8.02580203530875,9.51309563437119,1.1853140150379,0,rpsU
"43404_Integrase_core_domain_protein",NA,NA,NA,NA,2.78421318044401,3.2990637766775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78421318044401,3.2990637766775,1.18491780724614,24,integrase_core_domain_protein
"14872_xthA",6.26322993181809,7.36242598110266,6.60845033407783,7.85751475450268,6.91120430257016,7.38875252437804,6.68248080092631,8.89690433190262,6.23505284071066,7.43637443088226,6.3175912008168,6.88462355839957,6.53755508312865,7.70853286016951,6.27627597096015,7.47723975482097,6.00997323075523,7.40127221134001,6.11870627183326,7.21938042910917,5.41239585015672,6.96911061949734,7.17253714995283,8.18008561381707,6.06059330708508,7.07119147526774,6.35431125190706,7.5271852727069,1.18457925246388,0,xthA
"17098_rplL",12.0416843391293,15.1267447858836,12.5126742320419,15.6010992567666,13.2477802949173,14.7137428172556,12.7647870536974,15.2458019931687,12.6425325122312,16.103934493198,13.2906291495261,15.3253449313479,13.4134223981821,15.4056619170533,12.9767412677835,15.0541787180962,12.8505893876217,15.1292640607226,12.5351285035415,15.2091866072559,12.8662090768237,14.8769137961003,12.8379830826697,14.9373035044658,13.4063936805363,15.5263231653244,12.8758888445155,15.2504230805107,1.18441711206653,0,rplL
"11366_pic_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.49205391861791,4.13516486685392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.49205391861791,4.13516486685392,1.18416409460554,24,pic_4
"33576_hypothetical_protein",NA,NA,NA,NA,3.22352760253169,1.7509613295305,1.90237890789308,2.64489512956066,NA,NA,NA,NA,NA,NA,NA,NA,1.85600108532374,4.31264596386648,NA,NA,2.08856270334669,4.56840186200253,NA,NA,5.43034436945763,3.8938775138588,2.90016293371057,3.43415635976379,1.18412531925233,16,hypothetical_protein
"17313_rplI",8.5141664950142,10.9271354770424,8.50191280638295,10.6875379905654,9.2440152025317,9.44963968698373,8.19647694780693,9.00195350130385,8.2392574909285,10.9583771824157,9.13512195433141,10.5306673371804,9.34832807427458,10.3969805767217,8.80552858661297,10.6257304263639,6.92965816755736,8.21573346128522,8.35302342328894,10.3767446863507,8.81335122618577,9.66137752881937,8.36948527404917,10.4133323691568,8.82660345718149,10.4655141137667,8.55976377739584,10.1315941798428,1.18363011448958,0,rplI
"63286_coaBC_2",NA,NA,NA,NA,NA,NA,8.35913483296509,9.89404544579487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.35913483296509,9.89404544579487,1.18362075065193,24,coaBC_2
"9748_crcB_2",NA,NA,NA,NA,NA,NA,NA,NA,3.75115251802755,4.43951516622256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75115251802755,4.43951516622256,1.18350697415976,24,crcB
"39518_hypothetical_protein",NA,NA,NA,NA,2.48881182845993,2.94526400584585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48881182845993,2.94526400584585,1.18340164256949,24,hypothetical_protein
"16450_rpsG",10.7904561297465,13.2355524343274,10.7742232287036,13.2314048420884,11.3336768388772,12.6700960031765,10.4805597277393,12.4913508281001,10.6893425219133,12.8804845462489,11.1760522946115,12.9407365589899,11.1059321822214,12.5069298562638,0,0,10.9868678371494,13.1585449727915,10.2100410981262,12.8921920363156,10.4920946275246,12.2751184306142,10.9111502775164,12.7702281972315,11.0006547832178,12.7297368567976,9.99623473441132,11.829413504842,1.18338692709166,0,rpsG
"18009_yajR",3.75493778976378,4.28837910894141,4.90214954285786,4.99272261559218,4.53238329188195,5.08625537740708,5.4345310224526,5.09839480956156,5.07107443012334,5.22525673386333,NA,NA,NA,NA,3.58114457207113,5.70262151362744,3.64526601290832,4.64401764740539,NA,NA,3.7798156678101,6.02195448432017,NA,NA,NA,NA,4.33766279123363,5.13245028633982,1.18322943330506,10,yajR
"33575_hypothetical_protein",NA,NA,NA,NA,NA,NA,3.30509539213957,2.4140065500043,NA,NA,NA,NA,NA,NA,NA,NA,2.98334820573202,4.77321834061853,NA,NA,4.22325798597214,5.24973145551436,NA,NA,NA,NA,3.50390052794791,4.14565211537906,1.18315348347146,20,hypothetical_protein
"17737_rnhB",6.407539682242,8.31846734094389,6.78289791491582,8.29327680003501,7.13625295586586,8.62059506136627,6.83996462320507,8.27785487195768,0,0,6.82863187919673,7.48765679706436,6.70590884950216,7.4108536725334,6.66579350984653,8.10169279571469,6.8431066679117,8.01701481218694,6.13657857743782,8.06556692849288,6.61390460836726,7.72179539886467,7.57390569043206,7.98070449343801,6.51055233194408,7.59061151445016,6.23423363775901,7.3758531143883,1.18312106073709,0,rnhB
"27760_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.66080801311344,7.88020645019703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.66080801311344,7.88020645019703,1.18307064768762,24,hypothetical_protein
"12539_mtlA_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28542733835536,3.87992975310365,3.85263415777711,4.56309786708163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.56903074806624,4.22151381009264,1.18281799964316,22,mtlA
"61090_ydhP_3",NA,NA,NA,NA,NA,NA,4.68108218872434,5.53652569541492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.68108218872434,5.53652569541492,1.18274481673301,24,ydhP
"288_rhtA_2",3.38240777482062,4.00051642210534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38240777482062,4.00051642210534,1.18274220272495,24,rhtA
"16424_rplO",10.1858612404071,13.2654211778359,9.78017483652913,12.8933266625712,10.0773403651713,12.0505667919947,9.28292675483458,12.0253456119891,9.55508093439139,13.0948276572766,10.8206466651633,12.5572609161028,11.5611986431428,12.8093254422381,0,0,11.4913307607045,12.9296387505255,11.0838614164628,12.9470296790201,11.1023546639187,11.6192772220451,11.1050809867964,12.1083788412618,11.4482584244163,12.4864737122608,9.80723966861064,11.5989901896247,1.18269672013307,0,rplO
"15656_TFIIB_zinc-binding_protein",4.47033498759338,6.90537837665833,5.61489200075881,5.74198344900606,5.52325344888634,7.2244500511889,5.53059478581628,6.10986484689272,5.66330167189789,5.60589704439106,4.98873151037466,5.82104101438355,5.3587858325076,6.75260313808722,5.51146522555308,7.2153793484973,4.62182933353529,5.13974834169811,4.9617600821207,5.96939601020133,5.21446023922701,5.88855298901887,5.67833877406277,5.66727484998552,4.58058442551333,6.01827708379566,5.20910248598824,6.15844973413882,1.18224775778633,0,tFIIB_zinc-binding_protein
"16322_rplU",10.5876252005244,12.6473151771963,11.4517502087458,12.9846219432281,12.1127058048362,12.5007954588323,11.3886544273476,13.2630604586775,10.8689695683157,13.0182564240742,11.2825656531929,13.2104382704476,10.7647805956857,12.9445722577493,10.9328016072866,12.8672225567656,10.5761191298541,13.335333839442,10.1308986099176,12.9987457378392,10.7700633575685,12.7910498871896,11.2675212172181,13.3379850938238,11.1805623717239,13.516328967969,11.0242321347859,13.0319789287104,1.18212123705099,0,rplU
"1578_GlcNAc-PI_de-N-acetylase",2.61134746855865,1.40488734366049,NA,NA,2.8277109769854,3.69796082553543,NA,NA,NA,NA,1.91398673030379,2.58175479908419,NA,NA,1.79092040223627,2.91858383729777,2.54282071482261,2.1980467532082,1.99545427059173,3.47899977830189,NA,NA,NA,NA,1.81404417975209,2.03701444784779,2.21375496332151,2.61674968356225,1.18204124978498,12,glcNAc-PI_de-N-acetylase
"43540_mdoH_2",NA,NA,NA,NA,5.46491305271222,6.45688909738966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46491305271222,6.45688909738966,1.18151726022157,24,mdoH
"19465_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.94178404972061,6.36771520564638,3.22324003782661,4.45954612087603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.58251204377361,5.41363066326121,1.18136747084317,22,hypothetical_protein
"18678_hflD",6.69507200652125,8.53760677234255,6.91820003322853,8.48676577844068,7.47617932920311,8.76210932484487,6.91902494094998,8.22914606484135,7.00976287838967,6.15247267139249,7.26548631806227,8.17003329099825,6.62212319179073,6.67838973110818,6.73956727931797,8.72476476426761,6.28113927226446,8.43984116117765,6.03130077967299,8.39685162329762,6.28705296851611,7.6172992793315,7.36279958129194,8.16567977445388,6.87815442483297,8.17001485129209,6.80660484646477,8.04084423752221,1.1813296671245,0,hflD
"8144_mlaB",NA,NA,NA,NA,NA,NA,NA,NA,7.11240643738104,8.40147293274777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.11240643738104,8.40147293274777,1.18124196173488,24,mlaB
"18731_ispE",NA,NA,8.27584119610118,9.39391267663583,8.58579080553203,9.44702939314533,NA,NA,8.30291795115236,8.24754305832622,8.04469779316704,9.60555786016105,7.75607107120142,9.33234208322645,7.82827424229166,9.31815845801814,7.62187276209682,9.70038318322287,7.27169597120043,9.43917559911935,7.47749455412045,9.30771323044834,8.41461344229752,9.76135181588488,7.98832379546406,9.87139257986189,7.960690325875,9.40223272164094,1.18108258665463,4,ispE
"16449_fusA",10.2669447815449,13.0776710993617,9.7685304049142,12.8153735806243,10.5443861521,12.6738787056556,9.71610602365492,12.3457384177721,10.1128154004281,12.7007750701707,10.8990083377651,12.322750098721,11.161254509198,12.4315988811586,9.99088336470878,11.6990171524239,11.2140392589694,12.8933144994832,10.5236409070154,12.4108497246694,10.6300101179485,11.7811549002806,11.0646615277071,12.1093397396073,11.010572342819,12.4014261702706,10.5309887022133,12.435606772323,1.18085842877311,0,fusA
"30870_mltC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33192687575007,5.11378239162469,NA,NA,NA,NA,NA,NA,NA,NA,4.33192687575007,5.11378239162469,1.1804867760468,24,mltC
"35881_axeA1_1",NA,NA,NA,NA,6.74072287773692,6.92250957812212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77409815269512,6.66761206065753,NA,NA,NA,NA,NA,NA,5.75741051521602,6.79506081938982,1.18022864644295,22,axeA1_1
"40991_nlpI",NA,NA,NA,NA,9.88041834014204,11.4852249668011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.28507256615595,11.1308957553416,NA,NA,9.58274545314899,11.3080603610713,1.18004390457386,22,nlpI
"30252_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.91291483689304,3.43725417943181,NA,NA,NA,NA,NA,NA,NA,NA,2.91291483689304,3.43725417943181,1.18000503684414,24,hypothetical_protein
