,Uniprot,Symbol,GO,Pubmed,evidence,alternative,category,Godef,acc,date,source
5135,P69503,apt,GO:0042802,PMID:4328693,IDA,,F,adenine phosphoribosyltransferase,apt|b0469|ECK0463,20100929,EcoCyc
5136,P69503,apt,GO:0000287,PMID:4328693,IDA,,F,adenine phosphoribosyltransferase,apt|b0469|ECK0463,20100929,EcoCyc
5137,P69503,apt,GO:0005829,PMID:18304323,IDA,,C,adenine phosphoribosyltransferase,apt|b0469|ECK0463,20140602,EcoCyc
5138,P69503,apt,GO:0005829,PMID:15911532,IDA,,C,adenine phosphoribosyltransferase,apt|b0469|ECK0463,20140602,EcoCyc
5139,P69503,apt,GO:0005829,PMID:16858726,IDA,,C,adenine phosphoribosyltransferase,apt|b0469|ECK0463,20080804,UniProtKB
5140,P69503,apt,GO:0006168,PMID:4328693,IDA,,P,adenine phosphoribosyltransferase,apt|b0469|ECK0463,20100929,EcoCyc
5141,P69503,apt,GO:0003999,PMID:4328693,IDA,,F,adenine phosphoribosyltransferase,apt|b0469|ECK0463,20070410,EcoCyc
5142,P69441,adk,GO:0046939,PMID:6311616,IDA,,P,adenylate kinase,adk|dnaW|plsA|b0474|ECK0468,20140830,GOC
5143,P69441,adk,GO:0046939,PMID:166976,IMP,,P,adenylate kinase,adk|dnaW|plsA|b0474|ECK0468,20140830,GOC
5144,P69441,adk,GO:0005829,PMID:18304323,IDA,,C,adenylate kinase,adk|dnaW|plsA|b0474|ECK0468,20140602,EcoCyc
5145,P69441,adk,GO:0005829,PMID:17309111,IDA,,C,adenylate kinase,adk|dnaW|plsA|b0474|ECK0468,20140602,EcoCyc
5146,P69441,adk,GO:0005829,PMID:15911532,IDA,,C,adenylate kinase,adk|dnaW|plsA|b0474|ECK0468,20140602,EcoCyc
5147,P69441,adk,GO:0005829,PMID:17272300,IDA,,C,adenylate kinase,adk|dnaW|plsA|b0474|ECK0468,20120612,EcoCyc
5148,P69441,adk,GO:0000287,PMID:19029291,IDA,,F,adenylate kinase,adk|dnaW|plsA|b0474|ECK0468,20081202,EcoCyc
5149,P69441,adk,GO:0016208,PMID:10736163,IDA,,F,adenylate kinase,adk|dnaW|plsA|b0474|ECK0468,20080319,EcoCyc
5150,P69441,adk,GO:0015951,PMID:166976,IMP,,P,adenylate kinase,adk|dnaW|plsA|b0474|ECK0468,20080318,EcoCyc
5151,P69441,adk,GO:0005524,PMID:10736163,IDA,,F,adenylate kinase,adk|dnaW|plsA|b0474|ECK0468,20080319,EcoCyc
5152,P69441,adk,GO:0005515,PMID:24561554,IPI,UniProtKB:P77806,F,adenylate kinase,adk|dnaW|plsA|b0474|ECK0468,20140512,IntAct
5153,P69441,adk,GO:0005515,PMID:15690043,IPI,UniProtKB:P77806,F,adenylate kinase,adk|dnaW|plsA|b0474|ECK0468,20140512,IntAct
5154,P69441,adk,GO:0005515,PMID:11106368,IPI,UniProtKB:P0A7B1,F,adenylate kinase,adk|dnaW|plsA|b0474|ECK0468,20080822,EcoCyc
5155,P69441,adk,GO:0004017,PMID:6311616,IDA,,F,adenylate kinase,adk|dnaW|plsA|b0474|ECK0468,20071023,EcoCyc
5156,P00936,cyaA,GO:0005515,PMID:24561554,IPI,UniProtKB:P15038,F,adenylate cyclase,cyaA|cya|b3806|ECK3800,20140512,IntAct
5157,P00936,cyaA,GO:0005515,PMID:16407219,IPI,UniProtKB:P69783,F,adenylate cyclase,cyaA|cya|b3806|ECK3800,20090113,EcoCyc
5158,P00936,cyaA,GO:0006171,PMID:4310317,IMP,,P,adenylate cyclase,cyaA|cya|b3806|ECK3800,20080811,EcoCyc
5159,P00936,cyaA,GO:0004016,PMID:6300054,IDA,,F,adenylate cyclase,cyaA|cya|b3806|ECK3800,20080811,EcoCyc
5160,P0A7D4,purA,GO:0046040,GO_REF:0000033,IBA,PANTHER:PTN000217844,P,PurA,purA|adeK|b4177|ECK4173,20140910,GO_CENTRAL
5161,P0A7D4,purA,GO:0005515,PMID:21697552,IPI,UniProtKB:P16095,F,PurA,purA|adeK|b4177|ECK4173,20140604,EcoCyc
5162,P0A7D4,purA,GO:0005515,PMID:21697552,IPI,UniProtKB:P0A7R5,F,PurA,purA|adeK|b4177|ECK4173,20140604,EcoCyc
5163,P0A7D4,purA,GO:0044208,GO_REF:0000033,IBA,PANTHER:PTN000217844,P,PurA,purA|adeK|b4177|ECK4173,20140910,GO_CENTRAL
5164,P0A7D4,purA,GO:0005829,PMID:18304323,IDA,,C,PurA,purA|adeK|b4177|ECK4173,20140602,EcoCyc
5165,P0A7D4,purA,GO:0005829,PMID:15911532,IDA,,C,PurA,purA|adeK|b4177|ECK4173,20140602,EcoCyc
5166,P0A7D4,purA,GO:0005829,PMID:16858726,IDA,,C,PurA,purA|adeK|b4177|ECK4173,20140320,UniProtKB
5167,P0A7D4,purA,GO:0016020,PMID:16858726,IDA,,C,PurA,purA|adeK|b4177|ECK4173,20090506,UniProtKB
5168,P0A7D4,purA,GO:0004019,PMID:16981730,IDA,,F,PurA,purA|adeK|b4177|ECK4173,20070111,EcoCyc
5169,P0A7D4,purA,GO:0006164,PMID:17012394,IMP,,P,PurA,purA|adeK|b4177|ECK4173,20070111,EcoCyc
5170,P0A7D4,purA,GO:0005737,GO_REF:0000033,IBA,PANTHER:PTN000217844,C,PurA,purA|adeK|b4177|ECK4173,20140910,GO_CENTRAL
5171,P0A6J1,cysC,GO:0042802,PMID:2549047,IDA,,F,CysC,cysC|b2750|ECK2745,20130826,EcoCyc
5172,P0A6J1,cysC,GO:0016310,PMID:1332767,IMP,,P,CysC,cysC|b2750|ECK2745,20130826,EcoCyc
5173,P0A6J1,cysC,GO:0004020,PMID:1332767,IDA,,F,CysC,cysC|b2750|ECK2745,20130515,EcoCyc
5174,P25437,frmA,GO:0042802,PMID:24561554,IPI,UniProtKB:P25437,F,FrmA,frmA|adhC|b0356|ECK0353,20140512,IntAct
5175,P25437,frmA,GO:0042802,PMID:16858726,IPI,UniProtKB:P25437,F,FrmA,frmA|adhC|b0356|ECK0353,20140512,IntAct
5176,P25437,frmA,GO:0005829,PMID:18304323,IDA,,C,FrmA,frmA|adhC|b0356|ECK0353,20140602,EcoCyc
5177,P25437,frmA,GO:0005829,PMID:16858726,IDA,,C,FrmA,frmA|adhC|b0356|ECK0353,20080801,UniProtKB
5178,P0A9Q7,adhE,GO:0042802,PMID:19698713,IPI,UniProtKB:P0A9Q7,F,AdhE,adhE|adhC|ana|b1241|ECK1235,20140120,IntAct
5179,P0A9Q7,adhE,GO:0042802,PMID:16858726,IPI,UniProtKB:P0A9Q7,F,AdhE,adhE|adhC|ana|b1241|ECK1235,20140120,IntAct
5180,P0A9Q7,adhE,GO:0016020,PMID:16858726,IDA,,C,AdhE,adhE|adhC|ana|b1241|ECK1235,20090506,UniProtKB
5181,P0A9Q7,adhE,GO:0005829,PMID:18304323,IDA,,C,AdhE,adhE|adhC|ana|b1241|ECK1235,20140602,EcoCyc
5182,P0A9Q7,adhE,GO:0005829,PMID:17309111,IDA,,C,AdhE,adhE|adhC|ana|b1241|ECK1235,20140602,EcoCyc
5183,P0A9Q7,adhE,GO:0005829,PMID:15911532,IDA,,C,AdhE,adhE|adhC|ana|b1241|ECK1235,20140602,EcoCyc
5184,P0A9Q7,adhE,GO:0005829,PMID:16858726,IDA,,C,AdhE,adhE|adhC|ana|b1241|ECK1235,20080801,UniProtKB
5185,P39451,adhP,GO:0008270,PMID:23832197,IDA,,F,ethanol dehydrogenase / alcohol dehydrogenase,adhP|yddN|b1478|ECK1472,20130717,EcoCyc
5186,P39451,adhP,GO:0004022,PMID:10406936,IDA,,F,ethanol dehydrogenase / alcohol dehydrogenase,adhP|yddN|b1478|ECK1472,20110615,EcoCyc
5187,P13035,glpD,GO:0009061,PMID:4945192,IGI,,P,GlpD,glpD|glyD|b3426|ECK3412,20140805,EcoCyc
5188,P13035,glpD,GO:0071949,PMID:340460,IDA,,F,GlpD,glpD|glyD|b3426|ECK3412,20140805,EcoCyc
5189,P13035,glpD,GO:0009060,PMID:4945192,IGI,,P,GlpD,glpD|glyD|b3426|ECK3412,20140805,EcoCyc
5190,P13035,glpD,GO:0046168,PMID:5321485,IMP,,P,GlpD,glpD|glyD|b3426|ECK3412,20120321,EcoCyc
5191,P13035,glpD,GO:0052590,PMID:340460,IDA,,F,GlpD,glpD|glyD|b3426|ECK3412,20120321,EcoCyc
5192,P13035,glpD,GO:0052590,PMID:18296637,RCA,,F,GlpD,glpD|glyD|b3426|ECK3412,20120321,EcoCyc
5193,P13035,glpD,GO:0005887,PMID:340460,IDA,,C,GlpD,glpD|glyD|b3426|ECK3412,20120321,EcoCyc
5194,P13035,glpD,GO:0009331,PMID:18296637,IDA,,C,GlpD,glpD|glyD|b3426|ECK3412,20120321,EcoCyc
5195,P13035,glpD,GO:0009055,PMID:340460,IDA,,F,GlpD,glpD|glyD|b3426|ECK3412,20120321,EcoCyc
5196,P60651,speB,GO:0005829,PMID:18304323,IDA,,C,SpeB,speB|b2937|ECK2932,20140602,EcoCyc
5197,P60651,speB,GO:0030145,PMID:10329468,IDA,,F,SpeB,speB|b2937|ECK2932,20081118,EcoCyc
5198,P60651,speB,GO:0009446,PMID:3081491,IDA,,P,SpeB,speB|b2937|ECK2932,20081118,EcoCyc
5199,P60651,speB,GO:0008783,PMID:3081491,IDA,,F,SpeB,speB|b2937|ECK2932,20081118,EcoCyc
5200,P15639,purH,GO:0005829,PMID:18304323,IDA,,C,AICAR transformylase / IMP cyclohydrolase,purH|b4006|ECK3998,20140602,EcoCyc
5201,P15639,purH,GO:0005829,PMID:15911532,IDA,,C,AICAR transformylase / IMP cyclohydrolase,purH|b4006|ECK3998,20140602,EcoCyc
5202,P15639,purH,GO:0004643,PMID:2687276,IGI,,F,AICAR transformylase / IMP cyclohydrolase,purH|b4006|ECK3998,20111219,EcoCyc
5203,P15639,purH,GO:0003937,PMID:2687276,IGI,,F,AICAR transformylase / IMP cyclohydrolase,purH|b4006|ECK3998,20111219,EcoCyc
5204,P08178,purM,GO:0005829,PMID:18304323,IDA,,C,PurM,purM|purG|purI|b2499|ECK2495,20140602,EcoCyc
5205,P08178,purM,GO:0005829,PMID:15911532,IDA,,C,PurM,purM|purG|purI|b2499|ECK2495,20140602,EcoCyc
5206,P08178,purM,GO:0004641,PMID:3530323,IDA,,F,PurM,purM|purG|purI|b2499|ECK2495,20120112,EcoCyc
5207,P0AB77,kbl,GO:0005829,PMID:18304323,IDA,,C,Kbl,kbl|b3617|ECK3607,20140602,EcoCyc
5208,P0AB77,kbl,GO:0005829,PMID:15911532,IDA,,C,Kbl,kbl|b3617|ECK3607,20140602,EcoCyc
5209,P0A6B4,alr,GO:0030170,PMID:18434499,IDA,,F,"alanine racemase 1, PLP-binding, biosynthetic subunit",alr|alr5|b4053|ECK4045,20150923,EcoCyc
5210,P0A6B4,alr,GO:0030632,PMID:11267762,IGI,,P,"alanine racemase 1, PLP-binding, biosynthetic subunit",alr|alr5|b4053|ECK4045,20150923,EcoCyc
5211,P0A6B4,alr,GO:0008784,PMID:15796715,IDA,,F,"alanine racemase 1, PLP-binding, biosynthetic subunit",alr|alr5|b4053|ECK4045,20101214,EcoCyc
5212,P29012,dadX,GO:0008784,PMID:4555420,IDA,,F,DadX,dadX|alnA|alnB|dadB|b1190|ECK1178,20110601,EcoCyc
5213,P00957,alaS,GO:0016597,GO_REF:0000033,IBA,PANTHER:PTN000206950,F,alanyl-tRNA synthetase,alaS|act|ala-act|lovB|b2697|ECK2692,20150820,GO_CENTRAL
5214,P00957,alaS,GO:0006400,GO_REF:0000033,IBA,PANTHER:PTN000206950,P,alanyl-tRNA synthetase,alaS|act|ala-act|lovB|b2697|ECK2692,20150820,GO_CENTRAL
5215,P00957,alaS,GO:0006450,PMID:18172502,IDA,,P,alanyl-tRNA synthetase,alaS|act|ala-act|lovB|b2697|ECK2692,20140830,GOC
5216,P00957,alaS,GO:0006450,PMID:12554667,IMP,,P,alanyl-tRNA synthetase,alaS|act|ala-act|lovB|b2697|ECK2692,20140830,GOC
5217,P00957,alaS,GO:0005829,PMID:18304323,IDA,,C,alanyl-tRNA synthetase,alaS|act|ala-act|lovB|b2697|ECK2692,20140602,EcoCyc
5218,P00957,alaS,GO:0005829,PMID:15911532,IDA,,C,alanyl-tRNA synthetase,alaS|act|ala-act|lovB|b2697|ECK2692,20140602,EcoCyc
5219,P00957,alaS,GO:0005829,PMID:16858726,IDA,,C,alanyl-tRNA synthetase,alaS|act|ala-act|lovB|b2697|ECK2692,20140320,UniProtKB
5220,P00957,alaS,GO:0042802,PMID:16858726,IPI,UniProtKB:P00957,F,alanyl-tRNA synthetase,alaS|act|ala-act|lovB|b2697|ECK2692,20121126,IntAct
5221,P00957,alaS,GO:0001141,PMID:6264314,IDA,,F,alanyl-tRNA synthetase,alaS|act|ala-act|lovB|b2697|ECK2692,20110525,EcoCyc
5222,P00957,alaS,GO:0002161,PMID:18172502,IDA,,F,alanyl-tRNA synthetase,alaS|act|ala-act|lovB|b2697|ECK2692,20100412,UniProtKB
5223,P00957,alaS,GO:0002161,PMID:12554667,IMP,,F,alanyl-tRNA synthetase,alaS|act|ala-act|lovB|b2697|ECK2692,20100412,UniProtKB
5224,P00957,alaS,GO:0016020,PMID:16858726,IDA,,C,alanyl-tRNA synthetase,alaS|act|ala-act|lovB|b2697|ECK2692,20090506,UniProtKB
5225,P00957,alaS,GO:0000049,GO_REF:0000033,IBA,PANTHER:PTN000206904,F,alanyl-tRNA synthetase,alaS|act|ala-act|lovB|b2697|ECK2692,20150820,GO_CENTRAL
5226,P00957,alaS,GO:0008270,PMID:1712632,IDA,,F,alanyl-tRNA synthetase,alaS|act|ala-act|lovB|b2697|ECK2692,20080816,EcoCyc
5227,P00957,alaS,GO:0006419,PMID:7005211,IDA,,P,alanyl-tRNA synthetase,alaS|act|ala-act|lovB|b2697|ECK2692,20080816,EcoCyc
5228,P00957,alaS,GO:0045892,PMID:6264314,IDA,,P,alanyl-tRNA synthetase,alaS|act|ala-act|lovB|b2697|ECK2692,20080816,EcoCyc
5229,P00957,alaS,GO:0004813,PMID:7005211,IDA,,F,alanyl-tRNA synthetase,alaS|act|ala-act|lovB|b2697|ECK2692,20080816,EcoCyc
5230,P23883,puuC,GO:0004029,GO_REF:0000033,IBA,PANTHER:PTN000192421,F,gamma-glutamyl-gamma-aminobutyraldehyde dehydrogenase,puuC|aldH|b1300|ECK1295,20140731,GO_CENTRAL
5231,P23883,puuC,GO:0004030,PMID:18668238,IDA,,F,gamma-glutamyl-gamma-aminobutyraldehyde dehydrogenase,puuC|aldH|b1300|ECK1295,20081015,EcoCyc
5232,P23883,puuC,GO:0009447,PMID:15590624,IMP,,P,gamma-glutamyl-gamma-aminobutyraldehyde dehydrogenase,puuC|aldH|b1300|ECK1295,20081015,EcoCyc
5233,P0A9C3,galM,GO:0033499,PMID:7966338,IMP,,P,galactose-1-epimerase,galM|b0756|ECK0745,20090618,EcoCyc
5234,P0A9C3,galM,GO:0005737,PMID:5337146,IDA,,C,galactose-1-epimerase,galM|b0756|ECK0745,20090701,EcoCyc
5235,P0A9C3,galM,GO:0004034,PMID:4945113,IDA,,F,galactose-1-epimerase,galM|b0756|ECK0745,20090618,EcoCyc
5236,P00634,phoA,GO:0055114,PMID:15148399,IDA,,P,PhoA,phoA|psiA|b0383|ECK0378,20140830,GOC
5237,P00634,phoA,GO:0030288,PMID:14269305,IDA,,C,PhoA,phoA|psiA|b0383|ECK0378,20130603,EcoCyc
5238,P00634,phoA,GO:0033748,PMID:15148399,IDA,,F,PhoA,phoA|psiA|b0383|ECK0378,20091216,EcoCyc
5239,P00634,phoA,GO:0016311,PMID:13826559,IDA,,P,PhoA,phoA|psiA|b0383|ECK0378,20111218,EcoCyc
5240,P00634,phoA,GO:0042597,PMID:14269305,IDA,,C,PhoA,phoA|psiA|b0383|ECK0378,20111218,EcoCyc
5241,P00634,phoA,GO:0008270,PMID:14487220,IDA,,F,PhoA,phoA|psiA|b0383|ECK0378,20111218,EcoCyc
5242,P00634,phoA,GO:0008270,PMID:3910843,IDA,,F,PhoA,phoA|psiA|b0383|ECK0378,20091216,EcoCyc
5243,P00634,phoA,GO:0005515,PMID:23937259,IPI,UniProtKB:Q5S007,F,PhoA,phoA|psiA|b0383|ECK0378,20150105,IntAct
5244,P00634,phoA,GO:0005515,PMID:19766568,IPI,UniProtKB:P0AEG4,F,PhoA,phoA|psiA|b0383|ECK0378,20100726,IntAct
5245,P00634,phoA,GO:0000287,PMID:3910843,IDA,,F,PhoA,phoA|psiA|b0383|ECK0378,20091216,EcoCyc
5246,P00634,phoA,GO:0004035,PMID:13826559,IDA,,F,PhoA,phoA|psiA|b0383|ECK0378,20111218,EcoCyc
5247,P26612,amyA,GO:0005737,PMID:1400215,IDA,,C,alpha-amylase,amyA|yedC|b1927|ECK1926,20110330,EcoCyc
5248,P26612,amyA,GO:0004556,PMID:1400215,IDA,,F,alpha-amylase,amyA|yedC|b1927|ECK1926,20110330,EcoCyc
5249,P25718,malS,GO:0005509,PMID:9268356,IDA,,F,alpha-amylase,malS|b3571|ECK3560,20110330,EcoCyc
5250,P25718,malS,GO:0030288,PMID:24140104,IDA,,C,alpha-amylase,malS|b3571|ECK3560,20140602,EcoCyc
5251,P25718,malS,GO:0030288,PMID:3005273,IDA,,C,alpha-amylase,malS|b3571|ECK3560,20110330,EcoCyc
5252,P25718,malS,GO:0030980,PMID:3005273,IMP,,P,alpha-amylase,malS|b3571|ECK3560,20110330,EcoCyc
5253,P25718,malS,GO:0004556,PMID:9268356,IDA,,F,alpha-amylase,malS|b3571|ECK3560,20110330,EcoCyc
5254,P38038,cysJ,GO:0016709,GO_REF:0000033,IBA,PANTHER:PTN000453743,F,"sulfite reductase, flavoprotein subunit",cysJ|b2764|ECK2759,20121213,REFGENOME
5255,P38038,cysJ,GO:0003958,GO_REF:0000033,IBA,PANTHER:PTN000453743,F,"sulfite reductase, flavoprotein subunit",cysJ|b2764|ECK2759,20121213,REFGENOME
5256,P38038,cysJ,GO:0042602,PMID:7657631,IDA,,F,"sulfite reductase, flavoprotein subunit",cysJ|b2764|ECK2759,20100210,EcoCyc
5257,P38038,cysJ,GO:0009337,PMID:8360156,IDA,,C,"sulfite reductase, flavoprotein subunit",cysJ|b2764|ECK2759,20100210,EcoCyc
5258,P38038,cysJ,GO:0050660,PMID:7657631,IDA,,F,"sulfite reductase, flavoprotein subunit",cysJ|b2764|ECK2759,20100210,EcoCyc
5259,P38038,cysJ,GO:0010181,PMID:7657631,IDA,,F,"sulfite reductase, flavoprotein subunit",cysJ|b2764|ECK2759,20100210,EcoCyc
5260,P38038,cysJ,GO:0005515,PMID:24561554,IPI,UniProtKB:P75863,F,"sulfite reductase, flavoprotein subunit",cysJ|b2764|ECK2759,20140512,IntAct
5261,P38038,cysJ,GO:0005515,PMID:15690043,IPI,UniProtKB:P75863,F,"sulfite reductase, flavoprotein subunit",cysJ|b2764|ECK2759,20071004,IntAct
5262,P06720,melA,GO:0030145,PMID:5329906,IDA,,F,alpha-galactosidase monomer,melA|mel-7|b4119|ECK4112,20110303,EcoCyc
5263,P06720,melA,GO:0070403,PMID:5543331,IDA,,F,alpha-galactosidase monomer,melA|mel-7|b4119|ECK4112,20110303,EcoCyc
5264,P06720,melA,GO:0005829,PMID:2159786,IDA,,C,alpha-galactosidase monomer,melA|mel-7|b4119|ECK4112,20110303,EcoCyc
5265,P06720,melA,GO:0005995,PMID:4877127,IMP,,P,alpha-galactosidase monomer,melA|mel-7|b4119|ECK4112,20110303,EcoCyc
5266,P06720,melA,GO:0005515,PMID:12374803,IPI,UniProtKB:P23872,F,alpha-galactosidase monomer,melA|mel-7|b4119|ECK4112,20110303,EcoCyc
5267,P06720,melA,GO:0004557,PMID:2831880,IDA,,F,alpha-galactosidase monomer,melA|mel-7|b4119|ECK4112,20110303,EcoCyc
5268,P0A6L7,uxaB,GO:0005829,GO_REF:0000033,IBA,PANTHER:PTN001253968,C,altronate oxidoreductase,uxaB|b1521|ECK1514,20150723,GO_CENTRAL
5269,P0A6L7,uxaB,GO:0051287,PMID:4402917,IDA,,F,altronate oxidoreductase,uxaB|b1521|ECK1514,20080131,EcoCyc
5270,P0A6L7,uxaB,GO:0019698,PMID:6296052,IMP,,P,altronate oxidoreductase,uxaB|b1521|ECK1514,20080131,EcoCyc
5271,P0A6L7,uxaB,GO:0009026,PMID:4351434,IDA,,F,altronate oxidoreductase,uxaB|b1521|ECK1514,20071003,UniProtKB
5272,P42604,uxaA,GO:0008198,PMID:3038546,IDA,,F,D-altronate dehydratase,uxaA|ygjW|b3091|ECK3082,20080201,EcoCyc
5273,P42604,uxaA,GO:0019698,PMID:6450743,IMP,,P,D-altronate dehydratase,uxaA|ygjW|b3091|ECK3082,20080201,EcoCyc
5274,P42604,uxaA,GO:0030145,PMID:3038546,IDA,,F,D-altronate dehydratase,uxaA|ygjW|b3091|ECK3082,20071003,UniProtKB
5275,P42604,uxaA,GO:0008789,PMID:3038546,IDA,,F,D-altronate dehydratase,uxaA|ygjW|b3091|ECK3082,20071003,UniProtKB
5276,P46883,tynA,GO:0019607,PMID:3309152,IDA,,P,TynA,tynA|feaA|maoA|b1386|ECK1383,20100221,EcoCyc
5277,P46883,tynA,GO:0019607,PMID:3309152,IMP,,P,TynA,tynA|feaA|maoA|b1386|ECK1383,20100221,EcoCyc
5278,P46883,tynA,GO:0055114,PMID:3309152,IDA,,P,TynA,tynA|feaA|maoA|b1386|ECK1383,20100221,EcoCyc
5279,P46883,tynA,GO:0048038,PMID:1334402,IDA,,F,TynA,tynA|feaA|maoA|b1386|ECK1383,20100221,EcoCyc
5280,P46883,tynA,GO:0042597,PMID:1334402,IDA,,C,TynA,tynA|feaA|maoA|b1386|ECK1383,20100221,EcoCyc
5281,P46883,tynA,GO:0005509,PMID:8591028,IDA,,F,TynA,tynA|feaA|maoA|b1386|ECK1383,20100221,EcoCyc
5282,P46883,tynA,GO:0005507,PMID:1334402,IDA,,F,TynA,tynA|feaA|maoA|b1386|ECK1383,20100221,EcoCyc
5283,P46883,tynA,GO:0008131,PMID:3309152,IDA,,F,TynA,tynA|feaA|maoA|b1386|ECK1383,20100221,EcoCyc
5284,P0AE12,amn,GO:0005829,PMID:18304323,IDA,,C,Amn,amn|b1982|ECK1977,20140602,EcoCyc
5285,P0AE12,amn,GO:0008714,PMID:7000783,IDA,,F,Amn,amn|b1982|ECK1977,20111207,EcoCyc
5286,P15977,malQ,GO:0005977,PMID:13844669,IDA,,P,amylomaltase,malQ|malA|b3416|ECK3403,20150912,GOC
5287,P15977,malQ,GO:0005977,PMID:791642,IDA,,P,amylomaltase,malQ|malA|b3416|ECK3403,20140830,GOC
5288,P15977,malQ,GO:0005829,PMID:18304323,IDA,,C,amylomaltase,malQ|malA|b3416|ECK3403,20140602,EcoCyc
5289,P15977,malQ,GO:0005829,PMID:17309111,IDA,,C,amylomaltase,malQ|malA|b3416|ECK3403,20140602,EcoCyc
5290,P15977,malQ,GO:0005829,PMID:13844668,IDA,,C,amylomaltase,malQ|malA|b3416|ECK3403,20130213,EcoCyc
5291,P15977,malQ,GO:0004134,PMID:13844669,IDA,,F,amylomaltase,malQ|malA|b3416|ECK3403,20110331,EcoCyc
5292,P15977,malQ,GO:0004134,PMID:791642,IDA,,F,amylomaltase,malQ|malA|b3416|ECK3403,20130213,EcoCyc
5293,P15977,malQ,GO:0000025,PMID:13844669,IDA,,P,amylomaltase,malQ|malA|b3416|ECK3403,20130213,EcoCyc
5294,P15977,malQ,GO:0000025,PMID:791642,IDA,,P,amylomaltase,malQ|malA|b3416|ECK3403,20130213,EcoCyc
5295,P15977,malQ,GO:0000025,PMID:4891257,IMP,,P,amylomaltase,malQ|malA|b3416|ECK3403,20110331,EcoCyc
5296,P0A9C0,glpA,GO:0005829,PMID:6282417,IDA,,C,anaerobic glycerol-3-phosphate dehydrogenase subunit A,glpA|b2241|ECK2233,20140806,EcoCyc
5297,P0A9C0,glpA,GO:0046168,PMID:7576488,IGI,,P,anaerobic glycerol-3-phosphate dehydrogenase subunit A,glpA|b2241|ECK2233,20140806,EcoCyc
5298,P0A9C0,glpA,GO:0046168,PMID:6792201,IDA,,P,anaerobic glycerol-3-phosphate dehydrogenase subunit A,glpA|b2241|ECK2233,20140806,EcoCyc
5299,P0A9C0,glpA,GO:0009061,PMID:6363389,IEP,,P,anaerobic glycerol-3-phosphate dehydrogenase subunit A,glpA|b2241|ECK2233,20140806,EcoCyc
5300,P0A9C0,glpA,GO:0050660,PMID:3286606,ISM,,F,anaerobic glycerol-3-phosphate dehydrogenase subunit A,glpA|b2241|ECK2233,20140806,EcoCyc
5301,P0A9C0,glpA,GO:0050660,PMID:6792201,IDA,,F,anaerobic glycerol-3-phosphate dehydrogenase subunit A,glpA|b2241|ECK2233,20130509,EcoCyc
5302,P0A9C0,glpA,GO:0009331,PMID:7576488,IGI,,C,anaerobic glycerol-3-phosphate dehydrogenase subunit A,glpA|b2241|ECK2233,20140806,EcoCyc
5303,P0A9C0,glpA,GO:0004368,PMID:7576488,IGI,,F,anaerobic glycerol-3-phosphate dehydrogenase subunit A,glpA|b2241|ECK2233,20140806,EcoCyc
5304,P0A9C0,glpA,GO:0004368,PMID:4945192,IMP,,F,anaerobic glycerol-3-phosphate dehydrogenase subunit A,glpA|b2241|ECK2233,20131028,EcoCyc
5305,P0A9C0,glpA,GO:0004368,PMID:6792201,IDA,,F,anaerobic glycerol-3-phosphate dehydrogenase subunit A,glpA|b2241|ECK2233,20130509,EcoCyc
5306,P13033,glpB,GO:0009331,PMID:7576488,IGI,,C,anaerobic glycerol-3-phosphate dehydrogenase subunit B,glpB|psi-51|b2242|ECK2234,20140806,EcoCyc
5307,P13033,glpB,GO:0046168,PMID:6792201,IDA,,P,anaerobic glycerol-3-phosphate dehydrogenase subunit B,glpB|psi-51|b2242|ECK2234,20140806,EcoCyc
5308,P13033,glpB,GO:0046168,PMID:7576488,IGI,,P,anaerobic glycerol-3-phosphate dehydrogenase subunit B,glpB|psi-51|b2242|ECK2234,20140806,EcoCyc
5309,P13033,glpB,GO:0009061,PMID:6363389,IEP,,P,anaerobic glycerol-3-phosphate dehydrogenase subunit B,glpB|psi-51|b2242|ECK2234,20140806,EcoCyc
5310,P13033,glpB,GO:0010181,PMID:3286606,ISM,,F,anaerobic glycerol-3-phosphate dehydrogenase subunit B,glpB|psi-51|b2242|ECK2234,20140806,EcoCyc
5311,P13033,glpB,GO:0005829,PMID:6282417,IDA,,C,anaerobic glycerol-3-phosphate dehydrogenase subunit B,glpB|psi-51|b2242|ECK2234,20140806,EcoCyc
5312,P13033,glpB,GO:0005829,PMID:15911532,IDA,,C,anaerobic glycerol-3-phosphate dehydrogenase subunit B,glpB|psi-51|b2242|ECK2234,20140602,EcoCyc
5313,P13033,glpB,GO:0004368,PMID:7576488,IMP,,F,anaerobic glycerol-3-phosphate dehydrogenase subunit B,glpB|psi-51|b2242|ECK2234,20140806,EcoCyc
5314,P13033,glpB,GO:0004368,PMID:6792201,IDA,,F,anaerobic glycerol-3-phosphate dehydrogenase subunit B,glpB|psi-51|b2242|ECK2234,20140806,EcoCyc
5315,P0A996,glpC,GO:0009331,PMID:7576488,IGI,,C,anaerobic glycerol-3-phosphate dehydrogenase subunit C,glpC|b2243|ECK2235,20140806,EcoCyc
5316,P0A996,glpC,GO:0046168,PMID:7576488,IGI,,P,anaerobic glycerol-3-phosphate dehydrogenase subunit C,glpC|b2243|ECK2235,20140806,EcoCyc
5317,P0A996,glpC,GO:0009061,PMID:6363389,IEP,,P,anaerobic glycerol-3-phosphate dehydrogenase subunit C,glpC|b2243|ECK2235,20140806,EcoCyc
